Review,Processed_Review,keyword
세탁 후 목 늘어짐 없고 소재가 탄탄해서 운동할때 도복안에 입기 좋아요 165/50 여자치고 어깨가 좀 있으니 핏 보실때 참고 해주세요 사이즈는 아주 조금 여유있게 딱 맞아요,세탁 후 목 늘어짐 없고 소재가 탄탄해서 운동할 때 도복 안에 입기 좋아요 여자치고 어깨가 좀 있으니 핏 보실 때 참고해 주세요 사이즈는 아주 조금 여유 있게 딱 맞아요,"어깨, 도복, 운동, 여자, 치고, 탄탄하다, 사이즈, 참고, 늘어지다"
시원하고 색갈도 무난해서 아무옷에 입고다닙니다 ,시원하고 색깔도 무난해서 아무 옷에 입고 다닙니다,"색깔, 무난, 시원하다"
핼스장에서 운동하려고 샀는데 싸고 운동할 때 입으면 아주 좋아요~,헬스장에서 운동하려고 샀는데 싸고 운동할 때 입으면 아주 좋아요,"헬스장, 운동, 싸다"
66체형 기준 좀 타이트 합니다! 정핏에서 타이트한 정도 입니다.  제가 생각한 후들흐들 거리는 소재가 아니라 까끌 가리면서 두께가 있는 제품이였어요. 운동할때 안에 받쳐 입기 좋네요.,체형 기준 좀 타이트합니다 정 피트에서 타이트한 정도입니다 제가 생각한 후들후들 거리는 소재가 아니라 까끌까끌 가리면서 두께가 있는 제품이었어요 운동할 때 안에 받쳐 입기 좋네요,"소재, 타이트, 운동, 제품, 체형, 두께, 까끌까끌"
진짜 편해요 운동할 때도 답답한 느낌 없이 시원합니다! 가성비 갑 또 주문했져여,진짜 편해요 운동할 때도 답답한 느낌 없이 시원합니다 가성비 갑 또 주문했죠요,"주문, 편하다, 시원하다, 답답하다, 운동, 가성비, 없이"
운동할 때 편하게 휘뚤마뚤 입고 있습니다 요즘에는 입기 조금 춥지만 운동 마칠 때는 또 그렇게 춥진 않더라구요,운동할 때 편하게 휘뚤마뚤 입고 있습니다 요즘에는 입기 조금 춥지만 운동 마칠 때는 또 그렇게 춥진 않더라고요,"추다, 편하다, 운동, 휘뚤마뚤, 에는, 그렇게"
기장이 약간 긴편이라 저는 레이어드 용도로 같이 입으려고 구매했어요. 비침이 심하지는 않지만 단독으로 입기에는 비쳐서 단독은 어려울것 같네요. 비칩니다 참고하세요! 그외 기능성이나 상품은 아주 좋아요,기장이 약간 긴 편이라 저는 레이어드 용도로 같이 입으려고 구매했어요 비침이 심하지는 않지만 단독으로 입기에는 비쳐서 단독은 어려울 것 같네요 비칩니다 참고하세요 그 외 기능성이나 상품은 아주 좋아요,"상품, 비치다, 기능, 성, 심하다, 참고, 어리다"
"요즘 교복처럼 입고다니는데 왠만한 바지는 다 매치되구, 슬랙스랑 입으면 꾸안꾸가능",요즘 교복처럼 입고 다니는데 웬만한 바지는 다 매치되고 슬랙스랑 입으면 꾸 안 그 가능,"슬랙스, 교복, 처럼, 매치, 웬만하다, 바지, 가능"
목요일 아침에 주문했는데 출고 월요일 오후에 됐음 ㅠㅠ,목요일 아침에 주문했는데 출고 월요일 오후에 됐음,"아침, 주문, 오후, 출고, 목요일, 월요일"
운동할 때 입으려고 샀어요 에어쿨링 이라고 해서 얇지 않을까 했는데 생각보다 엄청 얇진 않고 살짝 두툼한 감이 있어요 남여공용인거 같아서 L로 했는데 또 엄청 큰 편도 아니라서 박스티 같지도 않아요 약간 생각과 다른 부분이 엄청 많은데 또 엄청 마음에 안들지도 않는 요상한 옷입니다 대신 땀은 잘말라용,운동할 때 입으려고 샀어요 에어쿨링이라고 해서 얇지 않을까 했는데 생각보다 엄청 얇진 않고 살짝 두툼한 감이 있어요 남녀 공용인 거 같아서 L로 했는데 또 엄청 큰 편도 아니라서 박스티 같지도 않아요 약간 생각과 다른 부분이 엄청 많은데 또 엄청 마음에 안 들지도 않는 이상한 옷입니다 대신 땀은 잘 말라요,"땀, 이상하다, 운동, 대신, 에어, 쿨링, 이라고"
딱 그 가격에 맞는 옷 같네요~ 살짝 두껍긴 한데 나름 굿,딱 그 가격에 맞는 옷 같네요 살짝 두껍긴 한데 나름 굿,"두껍다, 나름, 맞다, 가격"
제가 XL입다가 살이 좀 빠져서 L로 구매했는데 아주 만족해요. 사이즈 비교해서 사진 올렸어요. 아주 미세하지만 차이 있음!!,제가 XL 입다가 살이 좀 빠져서 L로 구매했는데 아주 만족해요 사이즈 비교해서 사진 올렸어요 아주 미세하지만 차이 있음,"만족하다, 비교, 미세하다, 살이, l"
가볍고 편하고 너무 좋아요 운동할때 입으려고 샀는데 만족해요,가볍고 편하고 너무 좋아요 운동할 때 입으려고 샀는데 만족해요,"만족하다, 편하다, 가볍다, 운동"
사이즈 정사이즈로 가면 될꺼같고 얇고 금방 마를꺼 같은 소재여서 일할때나 운동할때 맘편히 입을 수 있을듯,사이즈 정 사이즈로 가면 될 거 같고 얇고 금방 마를 거 같은 소재여서 일할 때나 운동할 때 맘 편히 입을 수 있을 듯,"사이즈, 소재, 여서, 운동, 가면, 얇다, 편하다"
아빠 잠옷으로 쓰신다고 해서 구매했어요! 재질 색깔 다 만족하는데 처음에 엄마가 따로 손빨래 안하고 다른 옷이랑 섞어서 세탁했으면 큰일날뻔했어요.. 물 엄청 빠지네요..,아빠 잠옷으로 쓰신다고 해서 구매했어요 재질 색깔 다 만족하는데 처음에 엄마가 따로 손빨래 안 하고 다른 옷이랑 섞어서 세탁했으면 큰일 날뻔했어요 물 엄청 빠지네요,"세탁, 잠옷, 엄마, 처음, 빠지다, 날, 뻔하다, 만족하다, 아빠"
정말 너무너무 좋아요 벌써 두번째 구입해서 입고있어요  운동할때 통풍이 잘되어서 너무 좋아요 평소에 그냥 입기도 괜찮고 핏도 괜찮아요   가슴운동할때 아니면 튀어나와 볼 일이없어요    정말정말 좋아요,정말 너무너무 좋아요 벌써 두 번째 구입해서 입고 있어요 운동할 때 통풍이 잘 되어서 너무 좋아요 평소에 그냥 입기도 괜찮고 핏도 괜찮아요 가슴운동할 때 아니면 튀어나와 볼 일이 없어요 정말 정말 좋아요,"운동, 가슴, 평소, 벌써, 아니다"
시원시원하고 너무 좋네요~땀도 금방 마르고요~굿입니다,시원시원하고 너무 좋네요 땀도 금방 마르고요 굿입니다,"굿, 마르고, 금방, 시원시원하다, 땀"
제가 딱 원하던 기능성티라 만족합니다! 운동할때 입으려고 싸게 샀는데 정말 좋아요 살짝 끼게 입으려고 m샀는데 딱 좋네요 제 스펙에 살짝 여유있게 입으려면 L이 좋을 것 같습니다,제가 딱 원하던 기능성 티라 만족합니다 운동할 때 입으려고 싸게 샀는데 정말 좋아요 살짝 끼게 입으려고 m 샀는데 딱 좋네요 제 스펙에 살짝 여유 있게 입으려면 L이 좋을 것 같습니다,"운동, 만족하다, 싸다, 기능, 성, 원하다"
운동할 때 입으려고 샀는데 길이가 완전 적당하고 좋아요 완전 얇고 찰랑한 옷일 거라 생각했는데 생각보다 탄탄하고 속옷도 안 비치는 두께감이라 괜찮아요,운동할 때 입으려고 샀는데 길이가 정말 적당하고 좋아요 정말 얇고 찰랑한 옷일 거라 생각했는데 생각보다 탄탄하고 속옷도 안 비치는 두께감이라 괜찮아요,"속옷, 옷일, 운동, 얇다, 두께감"
운동할때마다 잘 입고있습니다 땀 잘 마르고 좋아요,운동할 때마다 잘 입고 있습니다 땀 잘 마르고 좋아요,"마다, 운동, 마르고"
얇고 땀흡수 잘되서 운동할 때 입기 좋습니다. 다만 안쪽이 많이 비칩니다. 이너로 입길 추천드립니다.,얇고 땀 흡수 잘 돼서 운동할 때 입기 좋습니다 다만 안쪽이 많이 비칩니다 이너로 입길 추천드립니다,"추천, 드리다, 운동, 비치다, 안쪽, 이너, 얇다, 입길"
운동할때 입기 너무좋은 원단이에요 가성비좋고요 정사이즈 사셔도 사이즈 딱좋아요,운동할 때 입기 너무 좋은 원단이에요 가성비 좋고요 정 사이즈 사셔도 사이즈 딱 좋아요,"사이즈, 원단, 가성비, 운동"
매쉬 소재에  저스트 핏 가격 대비 굿  티 3개  1.2  하나당 0.4 꼴  잘 입겠습니다,매시 소재에 저스트 핏 가격 대비 굿 티 개 하나당 꼴 잘 입겠습니다,"소재, 저스트, 매다, 하나, 당, 대비, 가격"
체격이 좀 있는 편임에도 운동할 때 널널하게 입기 좋을 것 같습니다. 땀도 잘 마르는 소재인 것 같아요.,체격이 좀 있는 편임에도 운동할 때 널찍하게 입기 좋을 것 같습니다 땀도 잘 마르는 소재인 것 같아요,"땀, 운동, 편임, 소재, 체격, 널찍하다"
가성비 템이네요.운동시에도 좋고 이너로도 입을 수 있을것 같아요.흰색은 사알짝 꼭지스 비치네요,가성비 템이네요 운동 시에도 좋고 이너로도 입을 수 있을 것 같아요 흰색은 살짝 꼭 지스 비치네요,"흰색, 비치다, 가성비"
사이즈 : 한사이즈 다운하면 운동할때 달라붙는 핏감 좋습니다 색감 : 모니터랑 동일합니다 두께감 : 얇은 편이나 비침은 적습니다 배송 : 빠르고 좋습니다 포장 : 깔끔하게 파손없이 왔습니다  흰색은 얼룩이 많이 묻어서 검은색을 추천합니다,사이즈 한 사이즈 다운로드하면 운동할 때 달라붙는 핏감 좋습니다 색감 모니터랑 동일합니다 두께감 얇은 편이나 비침은 적습니다 배송 빠르고 좋습니다 포장 깔끔하게 파손 없이 왔습니다 흰색은 얼룩이 많이 묻어서 검은색을 추천합니다,"색감, 사이즈, 검은색, 포장, 모니터, 얇다, 흰색, 핏감, 추천, 다운로드"
통풍 잘 되고 시원해서 맘에 들어요. 두께감이 아예 없는건 아니라서 비침도 없어서 좋아요. ,통풍 잘 되고 시원해서 맘에 들어요 두께감이 아예 없는 건 아니라서 비침도 없어서 좋아요,"아니다, 시원하다, 두께감, 아예, 비침"
매우 얇으면서도 땀흡수가 잘돼서 이너로 입기 좋아요 잠옷으로도 나쁘지 않습니다.,매우 얇으면서도 땀 흡수가 잘 돼서 이너로 입기 좋아요 잠옷으로도 나쁘지 않습니다,"잠옷, 으로도, 얇다, 나쁘다, 흡수, 이너"
시원한 재질은 아닌 거 같네요 입었을 때 거친 느낌이에요,시원한 재질은 아닌 거 같네요 입었을 때 거친 느낌이에요,"거치다, 재질, 시원하다, 아니다"
운동할때 무난하게 입기 좋은 옷인 것 같아용~! 기본템이라 쟁여두시면 어딘가에 잘 입을 수 있습니다,운동할 때 무난하게 입기 좋은 옷인 것 같아요 기본 템이라 쟁여두시면 어딘가에 잘 입을 수 있습니다,"운동, 무난, 쟁, 두시, 어딘가"
생각한 것보다 좀 두께가 있고 흰 셔츠는 꼭지 초상권 보호가 아예 안돼요,생각한 것보다 좀 두께가 있고 흰 셔츠는 꼭지 초상권 보호가 아예 안돼요,"셔츠, 두께, 꼭지, 보호, 아예, 초상권"
긴팔 구매하고 좋아서 반팔도 구입했네요 가성비 좋아요,긴팔 구매하고 좋아서 반팔도 구입했네요 가성비 좋아요,"팔도, 가성비, 팔"
편하고 싸서 항상 이 반팔만 사서 다용도로 잘립아요,편하고 싸서 항상 이 반팔만 사서 다용도로 잘립아요,"잘리다, 팔만, 편하다, 싸다, 항상, 사서, 다용, 도로"
그냥 편하게 운동하러 갈 때 입기 좋습니다 무난해요 ,그냥 편하게 운동하러 갈 때 입기 좋습니다 무난해요,"운동, 무난, 그냥, 편하다"
너무편하고 좋긴한데 총장이 좀 깁니다 참고해용,너무 편하고 좋긴 한데 총장이 좀 깁니다 참고해요,"참고, 편하다, 총장"
글리머라는 회사가 일본 회사인데 막 그렇게 정보가 없기도 하고 가격이 너무 말이 안 되는 것 같아서 좀 불안했습니다.. 일단 가격이 너무 깡패기도 하지만 옷이 너무 탄탄하고 운동할 때 정말 편하게 입을 수 있는 그런 옷입니다. 색도 다양하고 진짜 극 가성비 제품입니다,글래머라는 회사가 일본 회사인데 막 그렇게 정보가 없기도 하고 가격이 너무 말이 안 되는 것 같아서 좀 불안했습니다 일단 가격이 너무 깡패기도 하지만 옷이 너무 탄탄하고 운동할 때 정말 편하게 입을 수 있는 그런 옷입니다 색도 다양하고 진짜 극 가성비 제품입니다,"가격, 제품, 일본, 색도, 회사, 다양하다"
사이즈 : 한사이즈 다운하면 운동할때 달라붙는 핏감 좋습니다 색감 : 모니터랑 동일합니다 두께감 : 얇은 편이나 비침은 적습니다 배송 : 빠르고 좋습니다 포장 : 깔끔하게 파손없이 왔습니다,사이즈 한 사이즈 다운로드하면 운동할 때 달라붙는 핏감 좋습니다 색감 모니터랑 동일합니다 두께감 얇은 편이나 비침은 적습니다 배송 빠르고 좋습니다 포장 깔끔하게 파손 없이 왔습니다,"모니터, 사이즈, 포장, 얇다, 색감, 다운로드, 깔끔하다, 빠르다, 운동, 핏감"
매우 얇으면서도 땀흡수가 잘돼서 이너로 입기 좋아요 잠옷으로도 나쁘지 않고 단독으로 입기엔 젖꼭지가 너무 나오지만 그래도 저렴하게 잘샀네요,매우 얇으면서도 땀 흡수가 잘 돼서 이너로 입기 좋아요 잠옷으로도 나쁘지 않고 단독으로 입기엔 젖꼭지가 너무 나오지만 그래도 저렴하게 잘 샀네요,"얇다, 잠옷, 으로도, 저렴하다, 젖꼭지, 단독, 나쁘다"
사이즈 잘 맞는데 바스트가 있어서 그쪽만 살짝 끼지만 그래도 좋아요,사이즈 잘 맞는데 바스트가 있어서 그쪽만 살짝 끼지만 그래도 좋아요,"맞다, 쪽, 끼, 바스트, 사이즈"
얇고 구김안가는 재질이에요 보기에는 편하고 시원해  보이는데  울아들은 땀나고  까슬거린다고 하네요 안입으면  저라도 입죠 머 전 괜찮은것 같아요 일단 가성비는 좋은것 같구요 단점은 많이 얇아서 흰색은 살이 비치더라구요 다른색은 괜찮아요,얇고 구김 안 가는 재질이에요 보기에는 편하고 시원해 보이는데 울 아들은 땀나고 가슬 거린다고 하네요 안 입으면 저라도 입죠 머 전 괜찮은 것 같아요 일단 가성비는 좋은 것 같고요 단점은 많이 얇아서 흰색은 살이 비치더라고요 다른 색은 괜찮아요,"아들, 편하다, 살이, 재질, 따다, 색"
배송 빨리왔고 사이즈 적당해서 좋아요 제품 만족스럽습니다,배송 빨리 왔고 사이즈 적당해서 좋아요 제품 만족스럽습니다,"만족스럽다, 적당하다, 오다, 빨리, 사이즈, 배송, 제품"
"176/77 헬스 3년차, 건장한 체격  1.가격  15,717원에 3벌. 안 살 이유가 없음  2. 크기 LL정도면 단품으로도, 레이어드로도 쓸수있는 사이즈  3. 핏 그냥 반팔티  4. 재질 체감상 군대 때 ROKA티 조금 두꺼운 정도로 느껴짐. 그말은 즉슨, 운동할 때, 땀많이 흘릴 때 발군이라는 것.  가격도 싸서 막입기 좋은 반팔",헬스 연차 건장한 체격 가격 원에 벌 안 살 이유가 없음 크기 LL 정도면 단품으로도 레이어드로도 쓸 수 있는 사이즈 핏 그냥 반팔 티 재질 체감상 군대 때 ROKA 티 조금 두꺼운 정도로 느껴짐 그 말인즉슨 운동할 때 땀 많이 흘릴 때 발군이라는 것 가격도 싸서 막입기 좋은 반팔,"운동, 단, 품, 으로도, 팔, 발, 군, 이라는, 막, 느껴지다, 건장하다, 흘리다, roka"
시원하고 괜찮은데 너무 얇아서 그 겉에 뭐를 입어야 될 것 같아요,시원하고 괜찮은데 너무 얇아서 그 겉에 뭐를 입어야 될 것 같아요,"얇다, 겉, 시원하다, 뭐"
여름에 시원하게 입기 좋을꺼 같습니다 이가격에 3벌이라 가성비도 좋네요,여름에 시원하게 입기 좋을 거 같습니다 이 가격에 벌이라 가성비도 좋네요,"시원하다, 가성비, 여름, 벌이, 가격"
흰티가 안에 비쳐서 이고만 입기에는 좀 부담됩니다,흰 티가 안에 비쳐서 이고만 입기에는 좀 부담됩니다,"부담, 비치다, 티, 고만"
운동할 때 안성맞춤인 옷이고 저렴합니다 3벌이라서 3일치 옷은 이걸로 충분합니다!!,운동할 때 안성맞춤인 옷이고 저렴합니다 벌이라서 일치 옷은 이걸로 충분합니다,"저렴하다, 운동, 이고, 충분하다, 안성맞춤, 걸, 일치, 벌이, 라서"
일 할 때 입으려고 샀는데 소재하고 크기 딱 좋네요,일할 때 입으려고 샀는데 소재하고 크기 딱 좋네요,"소재, 크기, 일"
운동할때 입으면 땀 배출이 잘되어서 입기 좋아요.,운동할 때 입으면 땀 배출이 잘 되어서 입기 좋아요,"운동, 배출, 되어다"
사이즈가 약간 미스 났긴 했지만 땀 흡수 장난아니네요 시원해요,사이즈가 약간 미스 났긴 했지만 땀 흡수 장난 아니네요 시원해요,"시원하다, 아니다, 나다, 미스, 사이즈, 장난, 흡수"
땀을 흘리는 직업이라 속에 입을 티를 찾고있었는데 가성비 좋게 입고있습니다!!,땀을 흘리는 직업이라 속에 입을 티를 찾고 있었는데 가성비 좋게 입고 있습니다,"직업, 티, 땀, 속, 찾다"
합리적인 가격에 잘 샀습니다 색감은 비슷하고 여름에 면티는 너무 잘 늘어나서 이런 재질의 옷을 사려고 했는데요 제가 사이즈 미스로 한치수 더 큰 걸 샀으면 좋았겠네요 배에 힘주고 다녀야겠어요 ㅎ,합리적인 가격에 잘 샀습니다 색감은 비슷하고 여름에 면 티는 너무 잘 늘어나서 이런 재질의 옷을 사려고 했는데요 제가 사이즈 미스로 한 치수 더 큰 걸 샀으면 좋았겠네요 배에 힘주고 다녀야겠어요,"색감, 사이즈, 사려, 배, 재질, 가격"
작업복으로 샀는데 시원하고 세탁 자주해도 변형없고 좋아요,작업복으로 샀는데 시원하고 세탁 자주 해도 변형 없고 좋아요,"세탁, 작업복, 시원하다, 해도, 변형"
원단 도톰하고 가성비 좋습니다! 운동할 때 입으려고 구매했어요~,원단 도톰하고 가성비 좋습니다 운동할 때 입으려고 구매했어요,"운동, 도톰하다, 가성비, 원단"
친구한테 선물로 한장 받았는데 너무 맘에 들어서 제가 6장 구매 하였습니다.,친구한테 선물로 한 장 받았는데 너무 맘에 들어서 제가 장 구매하였습니다,"선물, 받다, 친구, 들어서다"
가성비있고 매일 운동할 때마다 입고있어요 좋아요,가성비 있고 매일 운동할 때마다 입고 있어요 좋아요,"마다, 운동, 가성비, 매일"
작업복으로 잘 입는중 편하고 막 입기 좋음 땀흘려도 금방 마르는듯,작업복으로 잘 입는 중 편하고 막 입기 좋음 땀 흘려도 금방 마르는 듯,"작업복, 편하다, 흘리다, 금방, 마르다"
시원해서 운동할때 입기 좋네요 세탁을 많이 해도 늘어나는거 하나도 없어요,시원해서 운동할 때 입기 좋네요 세탁을 많이 해도 늘어나는 거 하나도 없어요,"세탁, 시원하다, 늘어나다, 하나, 운동, 해도"
운덩할때입으려고 샀습니다 생각보다 작은데 그래도 짱짱하고 젛아요,운동할 때 입으려고 샀습니다 생각보다 작은데 그래도 짱짱하고 젛아요,"작다, 짱짱하다, 젛아, 운동"
배송 빨리왔고 사이즈 적당합니다 만족스럽습니다,배송 빨리 왔고 사이즈 적당합니다 만족스럽습니다,"적당하다, 만족스럽다, 오다, 빨리, 사이즈, 배송"
조금 비치기는 한데 시원하고 좋네요 이너로 입기 좋아요,조금 비치기는 한데 시원하고 좋네요 이너로 입기 좋아요,"이너, 비치, 시원하다"
땀 흡수도 잘 될 거 같고 통풍도 잘 되고 운동할 때 입으면 딱일것 같아요,땀 흡수도 잘 될 거 같고 통풍도 잘 되고 운동할 때 입으면 딱일 것 같아요,"운동, 통풍, 딱이다, 흡수"
가격과 재질 가성비갑입니다 너무 좋아 3번정도 재구매했어오,가격과 재질 가성비 갑입니다 너무 좋아 번 정도 재구매했어 오,"재다, 갑, 가성비, 재질, 가격"
운동할때입기 좋고 가성비좋고 재질도 생각보다좋아요,운동할 때 입기 좋고 가성비 좋고 재질도 생각보다 좋아요,"운동, 가성비, 재질"
"가볍고 두께도 적당하니 이너로 입기 좋아요 한번 세탁하고 나면 구김도 펴질거고, 잘 마르고 구김도 잘안가는 소재라 편하게 입을 수 있을것 같아요.",가볍고 두께도 적당하니 이너로 입기 좋아요 한번 세탁하고 나면 구김도 펴질 거고 잘 마르고 구김도 잘 안 가는 소재라 편하게 입을 수 있을 것 같아요,"세탁, 편하다, 가볍다, 두께, 나다, 적당하다, 이너"
3장이라 집에서도 입고 운동갈때도 입는다 빨리 마르고 시원해서 매우 좋음 가성비도 굿,장이라 집에서도 입고 운동 갈 때도 입는다 빨리 마르고 시원해서 매우 좋음 가성비도 굿,"시원하다, 가성비, 빨리, 마르고"
일반 택배오는 비닐속에 따로 포장 되어있지도 않고 옷만 덜렁 들어있음 재질도 까끌까끌해서 착용감도 별로임 너무 싼마이를 구매한듯 하네요,일반 택배 오는 비닐 속에 따로 포장되어 있지도 않고 옷만 덜렁 들어있음 재질도 까끌까끌해서 착용감도 별로임 너무 싼 마이를 구매한듯하네요,"비닐, 구, 포장, 되어다, 택배, 덜렁, 착용, 감다, 따로, 까끌까끌하다"
여러번 빨았는데도 목 늘어나지고 않고 좋아요 추천합니다,여러 번 빨았는데도 목 늘어나지고 않고 좋아요 추천합니다,"빨다, 추천, 늘어나다, 여러"
저렴한 가격에 가성비 좋은 티셔츠 잘 구매한 것 같아요 여러 번 빨았는데도 색빠짐도 없고 크게 늘어나지 않네요,저렴한 가격에 가성비 좋은 티셔츠 잘 구매한 것 같아요 여러 번 빨았는데도 색 빠짐도 없고 크게 늘어나지 않네요,"빨다, 티셔츠, 빠지다, 늘어나다, 가성비"
러닝할때 입으려고 샀고 추가구매했습니다 가성비 너무 좋고 시원합니다,러닝 할 때 입으려고 샀고 추가 구매했습니다 가성비 너무 좋고 시원합니다,"시원하다, 가성비, 러닝, 추가"
착감기는 시원함이 너무 좋습니다 쿨제품 원탑인듯합니다,착 감기는 시원함이 너무 좋습니다 쿨 제품 원탑인듯합니다,"원, 탑인, 시원하다, 감기, 제품"
일할때 편하게 입으려고 샀는데 가성비 좋아요 사이즈는 적당하게 나왓어요,일할 때 편하게 입으려고 샀는데 가성비 좋아요 사이즈는 적당하게 나왔어요,"적당하다, 편하다, 나오다, 사이즈, 가성비, 일"
집에서 편하게 입으려고 샀는데 아주 좋아요!! 가성비가 좋은 것 같아요 ㅎㅎ 운동할 때도 애용하고 있습니다 ~,집에서 편하게 입으려고 샀는데 아주 좋아요 가성비가 좋은 것 같아요 운동할 때도 애용하고 있습니다,"운동, 편하다, 집, 애용"
잘 늘어나고 땀 흡수가 잘 됩니다 길이감이랑 폭이 좋아서 운동할때 편해요,잘 늘어나고 땀 흡수가 잘됩니다 길이감이랑 폭이 좋아서 운동할 때 편해요,"운동, 편하다, 늘어나다, 길이감, 폭, 흡수"
진짜 편합니다.잘 때도 입고 운동할 때도 입습니다.꼭 사세요,진짜 편합니다 잘 때도 입고 운동할 때도 입습니다 꼭 사세요,"운동, 편하다"
집에서 잠옷으로 입으려고 샀는데 무난하게 편하게 잘 입을거 같아요,집에서 잠옷으로 입으려고 샀는데 무난하게 편하게 잘 입을 거 같아요,"잠옷, 편하다, 무난, 집"
운동 시작해보려고 샀는데 상당히 만족합니다.  목부분도 튼튼해서 오래 입을 수 있을거 같네요,운동 시작해 보려고 샀는데 상당히 만족합니다 목부분도 튼튼해서 오래 입을 수 있을 거 같네요,"튼튼하다, 목, 부분, 만족하다, 시작, 상당하다"
빠르게 배송받아볼 수 있어서 만족스러웠습니다.,빠르게 배송받아볼 수 있어서 만족스러웠습니다,"만족스럽다, 배송, 받다, 볼, 빠르다"
