Processed_Review,keyword
핏이랑 길이가 살짝 애매했어요 무릎을 덮을 거면 완전히 덮었으면 좋겠는데 무릎이 보일랑 말랑 해서 그게 좀 아쉬웠어요 이건 사람마다 다른 거라 사이즈 잘 보고 구매하시면 될 거 같아요 바지 자체는 예쁜 거 같아요,"완전하다, 보, 말, 사이즈, 이건, 길이"
와 대박 겁나 이뻐요 핏 짱 오버핏 반팔 티에 입으면 너무 이뻐요,"겁나다, 팔, 대박, 오버핏, 티"
탄탄하고 좋아요 한여름에는 더워서 못 입을 거 같아요,"탄탄하다, 덥다, 한여름"
귀여운 버뮤다팬츠입니다 핏은 생각보다 별로인 것 같아요,"버뮤다 팬츠, 별로, 핏, 귀엽다"
질 낮 제가 원하던 바지 찾았어요 너무 예뻐요 담에 다른 색상 또 구매하려고요,"색상, 원하다, 바지, 담, 찾다"
사고 싶었던 제품인데 불프 세일하길래 여름에 입을 반바지 운동복 바오로 장만했습니다 좀 내려 입으면 무릎 살짝 가리고 종아리만 살짝 보이는 핏이라 너무 좋아요,"세일, 종아리, 운동복, 가리다, 반바지, 바오로, 제품"
너무 클까 봐 걱정했는데 사이즈 딱 좋아요 두께도 적당해서 후줄근해 보이지 않네요 여름에 잘 입을 것 같아욥,"적당하다, 사이즈, 후줄근하다, 보이지, 여름, 크다"
편하면서 힙한 바지 찾고 있었는데 그 바지가 딱 이 바지예요 정말 편하고 합하게 입기에 최고입니다,"편하다, 편하다, 힙, 합, 바지, 바지, 최고, 찾다"
일반 버전 먼저 샀다가 메시 버전을 샀는데 시원하니 딱 좋습니다,"버전, 먼저, 버전, 시원하다, 메시, 일반"
카키 사고 옷이 너무 이뻐서 그레이랑 블랙 더 샀는데 쿠팡에 익숙해져서인지 배송 기다리다가 목이 빠질 뻔한 걸 잡아넣었어요 널찍해서 너무 편해요 가시 같은 허벅지를 숨기기에 충분해요 올여름은 제로 팬츠 세 장으로 내볼까 해요,"익숙해지다 인지, 쿠팡, 충분하다, 편하다, 그레이, 허벅지, 카키, 올여름, 팬츠"
와이드 하프 팬츠 찾고 있다면 그냥 이거로 가시면 될 듯합니다 너무 이쁘고 싸고 최고입니다,"싸다, 팬츠, 와이드, 가시, 하프, 최고, 찾다"
짱 편하고 재질도 부드러워요 가격도 저렴하고 굿,"편하다, 저렴하다, 가격, 재질, 부드럽다"
완전 인생 바지 사이즈 두께감 모든 것이 딱 적당,"인생, 사이즈, 적당, 모든, 바지, 두께감"
음 양말 신으면 을 거라고 기도 중임 가랑이 부분이 생각보다 안 예쁨,"가랑이, 신다, 중임, 부분, 기도, 양말"
어정쩡한 것 같긴 하지만 뒤지게 예쁨 사세요 구리 히히,"구리, 어정쩡하다, 뒤지다"
길이 통 핏 다 좋아요 코디하기 편할 거 같습니다 굿굿,"코디, 편하다, 길이, 굿굿"
와이드 바지라서 사봤는데 여름에 입기엔 너무 두껍네요 손이 안 가요 핏대 생각보단 예쁘진 않아요,"바지, 손, 와이드, 가요, 여름"
하체가 굵어서 반바지는 절대 안 입는데 너무 더운 것과 유행이 겹치면서 저도 한번 도전해 보게 되었습니다 부 팬츠라 시티 보이 맛 내 기조 편하고 다양하게 스타일링 할 수 있을 거 같습니다,"겹 치면, 유행, 도전, 편하다, 스타 일링, 팬츠, 하체, 한번, 보이"
예뻐요 영 역시 제로 믿고 삽니다 다른 색상도 살래요,"살다, 색상, 제로, 믿다"
사진이랑 색감 디자인 비슷해요 재질이 탄탄하고 휘뚜루마뚜루 입기 좋아요,"사진, 재질, 디자인, 탄탄하다, 색감"
핏 너무 맘에 들어요 긴 게 좋아서 한 사이즈 업했는데 크긴 하지만 허리 조이면 편하게 맞아요 잘 입고 다닐게요,"조이, 사이즈, 크다, 허리, 편하다"
그냥 가성비 갑 색감 디자인도 이쁘고 휘뚜루마뚜루 입기 딱 좋습니다 특히 운동할 때 스타일 내기 개꿀,"가성비, 운동, 스타일, 디자인, 내기, 색감"
회색 사고 맘에 들어서 검은색 추가로 구매했어요,"검은색, 사고, 들어서다, 추가, 회색"
여름에 야무지게 입고 있습니다 살짝 두꺼운 거 빼고 다 좋은 것 같아요,"여름, 야무지다, 빼다, 두껍다"
이쁜데 좀 흐물거려서 아싀워요 그렇지만 이쁘다는 거 근데 다리길이를 포기햐야함요,"다리 길이, 흐물거려, 아싀워, 포기 햐 야하다"
크게 입고 싶어서 m 구매했습니다 회색 검정 둘 다 샀는데 너무 마음에 들어요 감사합니다,"검정, 싶다, 회색"
운동할 때 자주 입는데 입기 편하고 여름에 입기 좋아요,"운동, 편하다, 여름"
바지 통이 넓어서 엄청 편해요 다른 색도 구매하려고요,"편하다, 통, 색도, 바지, 넓다"
더위 많이 타는 분 여름 두꺼운 쇼트 팬츠 싫어하는 분들에게 스웨트 쇼트 팬츠는 제로 온 턱 메시 외 아직까진 선택지가 없어 보입니다 타 브랜드 잘 팔리는 제품 시켰다가 가격도 훨씬 좋고 퀄리티도 나쁘지 않은데도 두께 때문에 반품 시키고 그레이에 이어 블랙 메시도 구매합니다 시켜놓고 보니 화이트 그레이도 메시가 등록되었네요 또 구매할 듯합니다 그만큼 적어도 저에겐 딱입니다,"선택 가다, 보이다, 메시, 메시, 가격, 팬츠"
길이 굿 두께 굿 스판 굿 짱짱함 좋음 다른 색도 살 예정,"색도, 스판, 길이, 짱짱하다, 예정, 두께"
매우 편하고 통이 넓지만 생각보단 두꺼운 편 유의 바람,"편하다, 통, 유의, 바람, 두껍다, 넓다"
사진 화질이 깨져서 아쉽네요 바지 핏이랑 퀄리티가 정말 맘에 들고 편해서 자주 입습니다,"편하다, 사진, 화질, 퀄리티, 바지"
버뮤다 핏으로 가볍게 입을 수 있는 스웨트 팬츠입니다 가성비로 좋아요,"가성비, 가볍다, 팬츠, 버뮤다, 핏, 스웨 트"
제로가 항상 허리가 작길래 라지로 샀습니다 오버하게 입어볼게요,"입어보다, 오버, 항상, 작다, 라지, 제로, 허리"
너무 편하고 좋아요 간편하고 막입기 좋지만 재질도 좋아,"간편하다, 편하다, 막, 재질"
바지가 좀 두꺼운 느낌이 있지만 반바지라 괜찮고 너무 편해서 좋아요,"편하다, 반바지, 바지, 두껍다"
한여름은 무리지만 봄 초여름에 입기 딱이에요 굿,"무리, 한여름, 초여름, 딱이다"
이게 첨에는 뭐지 음 뭐지 이쁜 건가 아닌가 하다가 그냥 매력에 퐁당 빠져서 헤어 나오질 못하는 중입니다 회색 지르러 갑니다,"중, 아니다, 가다, 나오다, 뭐, 첨, 건가, 매력, 지르다"
적당한 기장 나쁘지 않은 핏 봄여름 편하게 입을 수 있어요,"적당하다, 편하다, 기장, 봄 여름, 나쁘다"
너무 얇지 않아서 후줄근하지 않아요 여름에 교복으로 입어야겠어요,"후줄근하다, 교복, 여름, 얇다"
딱 무릎을 가릴 정도의 길이로 너무 예쁘네요 두께도 그렇게 안 두꺼워서 좋아요,"길이, 가리다, 무릎, 두께, 두껍다"
농협은행 농협은행 놈엽흐네 넘게 브네 넘예브네,"농협 은행, 놈엽흐, 넘다, 넘예브, 브"
겨울에 온 턱 스웨트 팬츠 긴 바지 기모 버전을 너무 잘 입어서 여름용 전투복도 주저 없이 제로 제품을 사버렸습니다 여름 내내 입을 거라서 안감 메시 버전으로 구매했는데 시원하면서도 겉감이나 전체적인 실루엣은 탄탄하게 잡아주는 게 가장 맘에 드네요 타사 유사 제품의 안감 메시 버전은 너무 얇고 낭창거리더라고요 제로 온 턱 제품들의 핏 감이나 디자인은 말할 것도 없이 만족이고 제 스펙에 L 입으시면 무릎 살짝 덮는 기장감 나옵니다 다른 색상도 여럿 주문했네요 올여름 전투복으로 아주 잘 입겠습니다,"낭창 거리 덥다, 전체, 시원하다, 버전, 버전, 만족, 색상, 버전"
가격도 가성비 좋고 이산한 핏이 안 나와요 썩 괜찮은 핏이 나와서 여름 동안 자주 입을 거 같아요 실용성도 좋고 기장도 적당해요 후회는 안 하실 거 같아요,"적당하다, 실용 성도, 이산, 가성비, 기장, 나오다, 가격, 나오다"
평소에 그레이 컬러 잘 입고 다녀서 블랙도 구매했는데 너무 편하고 좋아요 많이 두껍지도 않고 딱 적당한 듯 와이드 한 핏이라 어떤 상의에 매치해도 다 잘 어울립니다,"어울리다, 매치, 적당하다, 와이드, 상의, 편하다, 평소"
펑펑 해서 편한데 허리는 적당히 쪼여져서 또 헐렁하진 않아요,"헐렁하다, 적당하다, 펑펑, 펴다, 허리, 쪼이다"
제 신체정보와 비슷하면 XL 추천드립니다 운동용으로 좋아요,"운동, 신체 정보, 추천 드리다"
작년에 회색 사고 핏이 너무 마음에 들어서 여름 내내 입고 다니다가 검은색도 있길래 바로 구매했어요 진짜 어디 입어도 개이쁨 남방에도 입고 그냥 진짜 짱짱 핏이 도랐어요,"검은색, 내내, 들어서다, 남방, 작년"
재구매입니다 너무 편하고 물도 잘 안 빠져요 제 교복,"재다, 편하다, 물, 교복, 빠지다"
중학생 아들 거로 구매했는데 저도 가끔 뺏어 입어요 편해서 집 앞에 나갈 때 입기 좋고 핏도 맘에 들어요,"중학생, 편하다, 아들"
두 번째에요 가성비 좋고 소재 좋아서 또 구매합니다,"가성비, 소재, 번"
허리도 널찍하고 온 턱이 있어서 핏이 너무 이쁩니다 거의 모든 반팔이랑 같이 입어도 잘 어울립니다,"어울리다, 팔이, 허리, 턱, 모든, 핏"
기대 많이 했지만 기대 이상입니다 정말 핏굿 농협은행이고요 큰 게 아주 딱이에요 마음에 들게 커요 이뻐요 회색 검은색 둘 다 샀는데 올해 제일 잘한 일입니다 포장도 꼼꼼히 지퍼백에 오네요,"일, 농협 은행 고요, 오다, 지퍼, 올해, 검은색, 크다"
편하게 입을 바지가 필요해서 구매했는데 두께감이 두껍지 않아서 지금 같은 더운 날씨에 입기에 최적이고 무릎까지 자연스럽게 떨어지는 핏이 너무 제 스타일이네요 좋아요,"자연, 필요하다, 스타일, 날씨, 편하다, 바지, 덥다"
회사 출근 룩에 딱 좋아요 너무 편하게 잘 입고 있어요,"편하다, 출근, 룩, 회사"
좀 두꺼워서 덥긴 하지만 탄탄하니까 만족해요 예쁩니다 휘뚜루마뚜루 잘 입을 거 같아요 다른 색도 구매했습니다,"덥다, 만족하다, 색도, 탄탄하다, 두껍다"
와 원단 진짜 두꺼워요 후회 중임 얇은 거 사세요 끝,"중임, 원단, 얇다, 두껍다, 후회"
맛있습니다 번창하세요 이쁘게 입겠습니다 하하,"번창, 하하, 맛있다"
기장도 적당하고 메시라 정말 시원해요 그레이 샀다가 마음에 들어서 블랙도 샀네요,"적당하다, 시원하다, 들어서다, 기장, 메시, 블랙, 그레이"
맘에 들어요 잘 입을 거 같아요 근데 좀 두껍네요 여름 버전으로 살걸 그랬어요,"버전, 살걸, 여름, 두껍다, 그렇다"
여름 근본 반바지 중 하나인 제로 그냥 딱 무난함의 정석 좋습니다,"무난 함, 정석, 반바지, 하나, 여름, 근본, 제로, 그냥"
배송도 빠르게 왔고 착용감이랑 핏이 무엇보다 너무 좋네요 메시라 그런지 통풍도 잘되고 시원해요,"착용, 통풍, 시원하다, 그렇다, 배송, 메시, 오다"
흠 역시 기대만큼 핏이 좋네요 재입고 되길 기다렸는데 다행이에요,"기대, 다행, 재, 핏, 기다리다"
여름에 어느 상의에나 입기 진짜 너무 좋은 거 같아요,"상의, 여름"
기존 제품보다 얇아서 시원하네요 여름에 입기 좋아요,"시원하다, 여름, 제품, 기존, 얇다"
자주 입던 바지였는데 이번에 보니깐 매시 소재 버전으로도 나왔길래 구입했습니다 기존 제품보단 얇아서 좋네요,"버전, 소재, 기존, 제품, 매다, 얇다"
중 키로 남자아이 편하게 잘 입고 다녀요,"편하다, 남자"
이뻐요 운동할 때 입으려고 샀는데 진짜 딱 원하던 스타일이에요,"스타일, 운동, 원하다"
진짜 편하고 기장감도 맘에 들어요 색별로 다 구매했습니다,"편하다, 기장감, 색 별로"
이번 여름에 버뮤다팬츠 정말 열심히 입었는데 제로에서 구매한 버뮤다팬츠를 문신처럼 입고 다닌 거 같아요 그만큼 너무 이쁘네요,"버뮤다 팬츠, 버뮤다 팬츠, 문신, 제로"
약간 두꺼운 감이 있지만 무게만큼 핏 잘 잡아줘서 좋네요,"잡다, 무게, 두껍다"
한 여름에 입기 두꺼움 먼지 붙으면 꽤 잘 보임 회색 제품에 비래 탄탄한 느낌 회색은 좀 좌르르,"먼지, 여름, 탄탄하다, 제품, 좌르르, 보임, 비, 회색, 회색"
사이즈 생각보다 조금 큰 느낌이에요 하나 작게 시켜도 괜찮을 거 같아요 그래도 편하게 잘 입고 있어요,"사이즈, 편하다, 작다, 하나"
사이즈도 원하던 사이즈라 딱이고 편하게 입기 너무 좋습니다,"사이즈, 편하다, 사이즈, 원하다, 딱이다"
무릎까지 오는 기장에 재질이도 부드럽고 핏까지 예쁘게 나와서 너무 좋습니다 고민하고 계시다면 무조건 사세요,"무조건, 고민, 재질, 기장, 부드럽다, 나오다, 오다, 핏"
한여름에 얘 없으면 어쩔 뻔했는지 몰라요 너무너무 추천합니다,"추천, 모르다, 한여름, 뻔하다, 없다"
조금 큰데 맘에 들어서 자주 입습니다 키가 작아서 한단 접기는 했어요,"접기, 들어서다, 키, 작다, 크다"
굿 기준 무릎 약간 덮는 기장 너무 맘에 들어요 여름마다 꾸준히 구매할 듯합니다,"기장, 기준, 여름, 무릎"
일부러 크게 샀는데 대만족이고 맨날 맨날 이 더요 강추,"만족, 일부러, 강추, 크게"
회색 사고 맘에 들어서 이번엔 블랙으로 주문해 봤어요 미디엄 사긴 했는데 사진에 입은 건 라지예요 오빠 거 입어봤는데 제 키에 라지도 괜찮을 거 같아요 사진은 모델 같죠 그냥 넘어가 주세요 저도 저렇게 찍힐 줄 몰랐어요 쨌든 제로 최고,"사진, 사진, 미디엄, 들어서다, 라지, 모델, 사고"
평소 제로 제품 긴 바지 반바지 잘 입고 있다가 기존에 입는 제품이 좀 낡은 것 같아 새로 다시 구매했습니다 역시 기존에 입던 제품처럼 탄탄하고 핏도 좋고 편하네요 다만 아쉬운 점은 구매하자마자 다음 날 시즌오프로 할인이 들어가서 좀 속상했네요 잘 입겠습니다,"시즌 프로, 제품, 탄탄하다, 들어가다, 제품, 평소"
진짜 핏 너무 이쁨 왜 하의 위인지 알 것 같은 기분,"기분, 하의, 위인"
너무너무 편하고 예쁘고 좋아요 얇을까 걱정했는데 생각보다 도톰하고 힘 있는 소재예요 여러 개 쟁여놓을 예정,"도톰하다, 편하다, 여러, 쟁여놓, 예정"
버뮤다 스웻중에 제일 무난하고 가성비가 좋습니다,"가성비, 버뮤다, 무난, 제일, 스웻중"
제로 버뮤다팬츠는 세일할 때 꼭 사야 합니다 편하게 데일리로 자주 입을 수 있고 가볍지만 대신 비 오는 날에 바지 젖으면 무거워요 스타일링은 체크 셔츠에 입어도 예쁘고 무난하게 무지 티에 입고 액세서리 활용하면 정말 이뻐요 제 애정 템입니다,"버뮤다 팬츠, 무난, 스타 일링, 애정, 무거워, 액세서리, 무지, 활용, 가볍다"
얇아서 시원하고 너무 편해요 평소에 막 입고 다니기 좋음,"평소, 시원하다, 편하다, 얇다"
좀 두꺼워서 더운 날에 입었을 땐 너무 더웠어요 그렇지만 핏이 너무 이뻐요 친구들도 이 브랜드에서 사길래 구매해 봤는데 맘에 드네요,"브랜드, 친구, 덥다, 날, 핏"
회색 샀다가 너무 마음에 들어서 검은색도 샀어요 하 핏도 너무 마음에 들고 두께도 적당해서 너무 맘에 들어요,"들어서다, 검은색, 적당하다, 회색, 핏"
딸 사줬는데 이쁘고 편해요 핏도 괜찮아요 무게감은 좀 있는 편인데 그래도 괜찮아요,"편하다, 편, 무게 감다, 핏, 사주다"
트렌디한 반바지 느낌 한여름에 계속 입을 거 같습니다,"트렌디, 반바지, 한여름, 계속"
제로 브랜드는 재질이 탄탄해서 자주 입게 되고 사이즈 M 하니 편하게 잘 맞아서 맘에 들여,"탄탄하다, 사이즈, 재질, 편하다, 브랜드, 들이다"
