Processed_Review,keyword
전에 있던 티들이 전부 브랜드 로고가 킹왕짱 크게 붙어있던 것들 밖에 없어서 이번에 깔끔하고 괜찮은 티를 찾고 있었는데 로고 작고 깔끔하게 붙어있어 눈에 띄어 보게 되더라고요 마침 세일 오프를 하고 있기도 하고 제일 깔끔한 거 같아 주문했습니다 스몰로 샀는데도 엄청 큰 거 같아요 재질도 되게 부드럽습니다 흰 티는 청바지랑 조합이 제일 무난하고 검정 티는 반바지랑 되게 잘 어울리는 거 같아요,"부드럽다, 어울리다, 청바지, 재질, 무난, 조합, 검정, 마침, 반바지"
편하게 입기 좋습니다 싼데 질도 괜찮아서 이번에도 믿고 잘 구매했습니다,"편하다, 싸다, 질도, 믿다"
여름 옷 싸게 사려고 세일 중에 구매했는데 재질도 좋고 정말 여름에도 시원할 것 같고 로고가 생각보다 더 이쁘게 박혀 있어서 마음에 드네요,"사려, 여름, 시원하다, 재질, 세일, 로고, 박히다"
배송은 빨라서 좋았고 스몰 로고 이쁩니다 다 맘 세탁하고 나서 수축률이 심해져서 잠옷 생으로 갔습니다,"배송, 수축 률, 생으로, 심해지다, 세탁, 스몰, 나서다, 로고, 잠옷"
세미와 버핏에 옷에 각이 잡혀서 이쁘네요 싼 가격에 기본 템 잘 입겠습니다,"잡히다, 가격, 세미, 기본, 버핏"
두 가지 반팔을 저렴하게 구입할 수 있어서 좋아요 로고 포인트로 기본 티로 자주 입을 수 있을 거 같아요,"포인트, 저렴하다, 팔, 가지, 기본, 로고, 티"
초등 딸아이가 입으니 적당히 여유 있고 좋아요 적당히 도톰해서 모양 변형도 없고 잘 입어질 거 같아요,"변형도, 적당하다, 도톰하다, 여유, 초등, 없다"
이너로 입을 생각으로 샀는데 생각보다 질이 너무 좋아요 후들거리는 면 티가 아니고 탄탄한 면이라 몸매 부각도 없고 괜찮은 거 같아요 사이즈도 널찍하고 질도 괜찮고 다른 색도 더 사야겠어요,"후 거리, 이너, 아니다, 사이즈, 부각, 색도"
남자친구 사줬는데 제가 입고 있네요 면도 가격 대비 톡톡하고 Xl 사이즈가 저한테도 뭔가 자연스럽게 박시한 느낌이라 자주 뺏어 입을듯료,"자연, 톡톡하다, 테, 사이즈, 박시, 남자친구, 면도, 대비"
저렴한 가격에 잘 구매했습니다 너무너무 만족합니다 디자인도 기본 템으로 입기 좋아요,"만족하다, 저렴하다, 디자인, 가격, 기본"
덩치 좋은 편인데 잘 맞아요 사이즈도 잘 맞고 두께감도 좋고 택배도 빨리 와서 최고였습니다,"덩치, 사이즈, 오다, 편, 택배, 최고, 맞다"
하나씩은 가지고 있으면 무조건 너무 잘 입는 기본 무지 티 흰색이랑 검은색 시켰어요 질도 괜찮고 레이어드해서 입거나 그냥 이거 하나만 입어도 충분히 예뻐요,"하나, 흰색, 레이어드, 무조건, 하나, 충분하다"
옷 재질도 탄탄하고 이너로 기장도 딱이고 넥 라인도 탄탄해서 좋아요 두께도 만족,"탄탄하다, 탄탄하다, 기장, 재질, 만족, 라인, 이너, 딱이다, 두께"
엑스라지가 딱 정 사이즈 느낌 주름이 많이 가는 소재인 듯,"엑스 라지, 소재, 사이즈, 주름, 가다"
사이즈 잘 맞고 길이감도 적당해서 아무 바지나 잘 어울려요,"적당하다, 어울리다, 사이즈, 길이감, 바지, 맞다"
짱짱하니 아주 입기 좋습니다 심플하기도 하고요,"심플, 짱짱하다"
디자인이 이쁘고 사이즈도 적당합니다 다른 상품들도 살 예정입니다,"사이즈, 적당하다, 상품, 디자인, 예정"
기장이 쪼금 짧아 한 치수 큰 거 해도 되겠어요 흰색 검정 기본이라 배송 빠르고요,"기장, 기본, 검정, 흰색, 배송, 치수, 해도, 쪼금, 짧다, 빠르다"
라이브 방송 때 싸게 샀는데 맘에 듭니다 편하게 입기 좋아요,"편하다, 방송, 라이브, 싸다"
두꺼운 줄 몰랐는데 꽤 두껍더라고요 여름에 입기에는 땀 배출도 안되고 너무 더울 거 같아요 산거 후회 중 그 치마 귀여운 스티커가 있기에 이걸로 만족합니다,"만족하다, 스티커, 걸, 배출, 덥다, 치마, 여름"
L 샀으면 클뻔했는데 m 사서 딱 맞고 너무 좋네요 목 부분도 짱짱해서 늘어날 일은 없을 것 같아요,"늘어나다, 사서, 일, 부분, 크다 뻔하다, 짱짱하다, 없다"
목부분 약간 크고 그거 땜에 목 잘 안 늘어나요 그리고 비침 조금 있어요,"목 부분, 크다, 그거, 늘어나다, 비침, 땜"
여름에 입기엔 살짝 더운 감이 있는데 오버사이즈로 입을 때 팔 소매 두 번 접고 입으면 정말 귀욤귀욤해요,"오버 사이즈, 접다, 여름, 덥다, 소매"
천은 톡톡하고 색상도 선명합니다 다만 목둘레와 통이 가 전체 길이에 비해 커요 중학생 아들내미 입었는데 조금 추레해 보여 속상하네요,"선명하다, 속상하다, 아들내미, 목 둘레, 중학생, 색상, 천은, 톡톡하다, 추레하다, 크다"
이번 시즌 오프 기간에 제가 좋아하는 브랜드인 yale에서 대규모 할인을 진행한다는 소식을 듣고 바로 주문했습니다 역시 믿고 사는 yale이라 그런지 배송도 빠르고 꼼꼼하고 재품은 앞면에 있는 자수 로고가 작게 박혀있어서 약간의 포인트가 되고 재질도 좋고 세미 온 버핏이라 체형 보완이 되어서 좋았습니다 남은 여름 기간 동안 입을 수도 있고 가을에는 아우터 이너로도 활용이 가능해서 오래 입을 거 같네요 감사합니다,"보완, 이르다, 활용, 아우터, 포인트, 가능하다, 진행, 소식, 재질"
교환받은 상품은 세탁 후 변형 없습니다 동네 말 실용으로 잘 입겠습니다,"실용, 상품, 변형, 세탁, 동네, 없다, 교환 받다"
땔램이 요즘은 예일이 대세라네요 면이 톡톡하고 참 좋아요 세탁 후 변형 없고요 다만 박사 핏이라 길이도 길고 해서 키 기준 바지에 살짝 넣어 입어야 예쁘네요,"톡톡하다, 바지, 변형, 길이, 세라, 기준, 길다"
도톰해요 사이즈 스몰이라도 박시해요 로고 사이즈 손가락 크기로 가늠하시고요 목둘레가 다른 일반 티보다 작은 것 같아요 가성비 좋습니다,"스몰, 박시, 크기, 가성비, 목 둘레, 가늠, 손가락, 도톰하다, 사이즈, 일반"
흰색 검은색 두게 샀어요 번 걸 안 가면서 잘 입을게요,"가면, 검은색, 흰색, 두다"
옷 얇고 시원하고 정말 좋습니다 여름에 잘 입을게요,"시원하다, 여름, 얇다"
키가 작은 편이라 S 샀는데 살짝 크게 입을 수 있을 정도 두께감 좀 있음,"편이, 키, 작다, 크게"
휘뚜루마뚜루 입기 편하고 좋아요 구냥 편하게 입구 있어요,"편하다, 편하다, 입구, 구"
몸에 딱 맞는 사이즈였고 s사이즈 사서 좀 넉넉하게 입을 걸 그랬음 교복 치마랑 입으면 이쁠 핏임,"사이즈, 사서, 넉넉하다, 치마, 교복, 핏임, 사이즈"
벌써 두 번째 구매해요 여자친구도 같이 사서 이쁘게 입어요 히히,"벌써, 여자친구, 사서"
정 사이즈로 맞게 주문했는데 잘 맞아요 면이 살짝 도톰해서 너무 축 처지는 느낌 없이 핏이 예쁘고 봄부터 입기 좋아요 왼쪽 작은 로고도 깔끔하고 예쁩니다 색상도 두 가지 구성이라서 가성비도 좋네요,"구성, 가성비, 사이즈, 색상, 도톰하다, 처지다, 봄, 가지, 작다"
여름 티 얇으면 흐느적거리고 몇 번 입지도 못하잖아요 이건 적당히 도톰하고 탄탄해서 너무 만족이요 다른 색상으로 더 구매할까 싶네요 예쁘고 깔끔해요,"적당하다, 색상, 만족, 흐느 거리, 탄탄하다, 입지, 도톰하다, 이건"
옷은 편하고 좋습니다 다만 세탁기에 세탁하지 마세요 바로 반 토막 납니다 큼직했던 옷이 작아졌네요,"편하다, 세탁, 세탁기, 말다, 토막, 나다, 큼직하다"
재질이 생각보다 좋아서 놀랬어요 탄탄합니다 사이즈는 딱 맞아요,"사이즈, 탄탄하다, 재질, 맞다, 놀래다"
전체적으로 깔끔하고 신발이 잘 어울려서 여자친구가 좋아해요,"전체, 여자친구, 어울리다, 신발, 좋아하다, 깔끔하다"
아주 가볍게 입기 좋아요 근데 라지 샀어도 됐을 듯 엉덩이 반만 가려주네요,"엉덩이, 가볍다, 가다, 라지"
남녀 공용이라 확실히 여자가 입었을 때 핏이 예쁘진 않아요 덩치가 더 커 보이긴 합니다 그리고 목 부분이 타이트해서 화장을 해야 한다면 무조건 입고 나서 해야 할 것 같아요 그래도 저렴하게 두 가지 색 티셔츠 구매할 수 있어서 좋아요,"덩 치가, 무조건, 타이트, 확실하다, 공용, 화장, 여자, 티셔츠, 나서다"
디자인 사이즈 다 마음에 듭니다 단독으로 입기도 좋고 안에 입는 것도 괜찮아요,"디자인, 단독, 사이즈"
믿고 사는 예일인 것 같아요 적당히 두께감 있어서 비치지도 않고 시원하네요,"시원하다, 살다, 비치다, 적당하다, 예일, 믿다, 두께감"
할인할 때 사서 가볍게 입기 좋은 것 같습니다 단독으로 입을 수 있는 적당한 두께입니다 다만 넥 라인이 좁은 편이라 살짝 불편한 감이 있어서 목 두께 평균 이상인 남자분은 재고해 보시길 바랍니다,"적당하다, 이상인, 좁다, 불편하다, 바라다, 평균, 재고, 할인"
네 우선 모자이크는 제방이 돼지우리라서 가려봤고요 저 붉은 물체는 코코몽 대형 인형이네요 암튼 제품 소개를 하자면 굉장히 엘레강스하면서도 fantastic 하네요 엘레강스는 스펠링 몰라서 영어로 안 한 거 맞습니다 아니 아무튼 제국 보급 다리도 물론 한몫하긴 했지만 옷이 매우 칼롱 지구요 흰색이 밝아서 그런가 제 안색도 덩달아 밝아 보이는 효과가 있네요 그냩 나갈 때마다 톡 집어서 쓱 입고 척 나가기 좋아요 근데 실밥이 좀 붙어잇고요 그래서 잘 떼고 가셔야 합니다 그리고 또 남이 교환하거나 환불한 상품이 올 수도 있어요 저 같은 경우에는 검은색이 그런 거 같고요 아니면 드냐 생긴 차이일 수도 있긴 한데 흰색이랑 다르게 목이 좀 늘어져잇더라고요 그래도 괜찮아요 착용감은 둘 다 안경 쓰고 입어도 고 보드라워요 일단 살까 말까 고민되면 사세요,"엘레 강스, 흰색, 흰색, 모자이크, 인형, 교환 거나, 검은색, 엘레 강스, 착용 감다"
ws 입었는데 저와 체형이 비슷하신 분들은 ws 시키시는 게 좋을 것 같아요,"체형, 분"
티셔츠 옵션을 보다가 가장 무난한 디자인의 블랙과 화이트 색상의 로고로 구매했습니다 두 색상 모두 일상에서 입기에 편안하고 여러 룩에 잘 어울리네요 착용 시 블랙 티셔츠는 크게 특이사항 없고요 화이트 티셔츠는 두꺼운 소재 덕분에 비침 걱정 없이 단독으로 입을 수 있습니다 핏으로 보면 소매가 넉넉해서 캐주얼하게 온 버핏으로 연출할 수 있을 것 같고요 대충 몸매를 커버하면서도 너무 벙벙해 보이지 않는 점이 마음에 듭니다 종합적으로 무난하게 계절을 가리지 않고 다양하게 활용할 수 있을 것 같아 추천드리고 싶습니다,"색상, 디자인, 추천 드리다, 종합, 커버, 넉넉하다, 소매, 벙벙하다, 캐주얼, 특이 사항"
디자인도 예쁘고 핏도 살짝 크긴 하지만 막 큰 건 아니라 음 근데 두꺼움 얇지 않아서 그거 고려하고 사시길 굿,"크다, 디자인, 고려, 그거, 아니다, 핏, 얇다"
핏이나 착용감도 너무 좋고 여름이는 진품으로 가을이나 겨울에는 이 너 이로 입어도 좋을 거 같아요 가격 대비 퀄리티도 좋아서 매우 만족스러워요 다음에도 또 구매할 거 같아요,"만족스럽다, 착용 감다, 여름, 가을, 퀄리티, 진품, 겨울"
이뻐요 좀 크긴 한데 건조기 돌리면 줄어듦 나이스,"돌리다, 건조기, 나이스, 크다, 줄어들다"
무난한 가성비 반팔 티입니다 로고도 딱 예쁘게 작게 들어가서 맘에 드네요,"무난, 들어가다, 가성비, 티, 로고, 팔, 작다"
흰 티인데도 많이 비치지 않아서 좋아요 재질이 탄탄해요,"탄탄하다, 티, 재질, 비치"
사계절에 입기 좋을 것 같아요 WS 살까 S 살까 고민 많이 했는데 저와 같은 신체 조건인 사람들은 딱 맞게 입고 싶으시면 WS 조금 온 버핏으로 입으실 분은 S가 좋을 것 같아요 할인 많이 받아서 좋은 제품 기분 좋게 구매합니다,"가다, 신체, 사람, 조건"
아들 사줬는데 생각보다 크네요 온 버핏으로 입혀야겠어요 그래도 무난해서 막 입기 좋아요,"무난, 아들, 크다, 입히다, 사주다, 버핏"
가격 대비 가성비가 너무 좋아요 재질도 튼튼하고 기본 템으로 부족함이 없어서 정말 추천해요 예일이 옷이 크게 나와서 m으로 해도 조금 온 버핏이에요 옷 길이가 긴 편이라 넣입해도 좋을 거 같습니다,"부족함, 가성비, 추천, 튼튼하다, 재질, 길이"
생각보다 길이가 길어서 크게 입는 거 안 좋아한다면 한 사이즈 작은 거 추천합니다 오버핏 좋아하시면 이 사이즈도 충분합니다 옷도 예쁘고 데일리로 입기 좋아요,"추천, 충분하다, 사이즈, 길이, 사이즈, 데일리"
재질도 적당히 도톰하고 좋아요 재구매 의사 있습니다,"적당하다, 재다, 도톰하다, 재질, 의사"
팔은 많이 안 크면서 길이는 길어서 입기 좋습니다 엄청 시원한 소재인지는 모르겠으나 구김이 안 져서 만만하게 입습니다 길에서도 많이 보입니다 만족,"소재, 길이, 보이다, 크다, 만만하다, 시원하다, 구김, 길"
