Review,Processed_Review,keyword
"한여름에 입을 수 있을 정도로 확실하게 얇고 가벼워서 다양한 코디가 가능할 것 같고 Y2K 느낌 한 스푼 첨가한 것 같아 기분이 좋네요.^^ 카고팬츠나 파라슈트 팬츠로 맞춰서 코디해주시면 무난할 것 같아요! 지퍼 같은 부자재 퀄리티가 별로여서 빡빡하다는 게 유일한 단점이에요..ㅠ 9월 초 중반까지는 충분히 입을 것 같고, 겨울에는 레이어드해서 입을 수 있기 때문에 구매 망설이시는 분들은 고민하지 마시고 지금 건져가세요🔥🔥",한여름에 입을 수 있을 정도로 확실하게 얇고 가벼워서 다양한 코디가 가능할 것 같고 YK 느낌 한 스푼 첨가한 것 같아 기분이 좋네요 카고 팬츠나 패러슈트 팬츠로 맞춰서 코디해 주시면 무난할 것 같아요 지퍼 같은 부자재 퀄리티가 별로여서 빡빡하다는 게 유일한 단점이에요 월 초 중반까지는 충분히 입을 것 같고 겨울에는 레이어드해서 입을 수 있기 때문에 구매 망설이시는 분들은 고민하지 마시고 지금 건져가세요,"팬츠, 코디해, 망설이다, 패러슈트, 주시, 첨가, 유일하다, 중반, yk, 겨울"
생각보다는 얇고 바람막이 재질이에용 진짜 딱 가볍게 입고 나갈 때 오버핏 티 한 장에 입고 니가몀 찰떡ㄹ입니다 😏,생각보다는 얇고 바람막이 재질이에요 진짜 딱 가볍게 입고 나갈 때 오버핏 티 한 장에 입고 니가몀 찰떡입니다,"니가몀, 오버핏, 찰떡, 보다는, 바람막이, 이에요, 재질, 가볍다, 얇다"
바스락바스락 비닐재질 ! 2만원대로 샀는데 가격대비 괜찮아용 ! 사이즈도 적당하구 얇아서 여름에 입기에도 괜찮음 남: 174 /m 여: 160 /s,바스락바스락 비닐 재질 만 원대로 샀는데 가격 대비 괜찮아요 사이즈도 적당하고 얇아서 여름에 입기에도 괜찮음 남 m여 s,"바스락바스락, 원대, 비닐, 대비, 적당하다, 재질, 가격, 사이즈, 여름, 얇다"
"잊을만 하니까 와서 나름 좋았어요^^.. 생각보다 엄청 얇은데 요즘같이 더운 날에도 막 입을 수 있어서 오히려 좋아요 투웨이 집업인데 2만원대 갓성비ㅜㅜ 완전 최고,, 마감은 많이 아쉬운데 싼마이라 전체적으로 완전 만족이욜",잊을만하니까 와서 나름 좋았어요 생각보다 엄청 얇은데 요즘같이 더운 날에도 막 입을 수 있어서 오히려 좋아요 투 웨이 집업인데 만 원대 가성비 완전 최고 마감은 많이 아쉬운데 싼 마이라 전체적으로 완전히 만족이욜,"만하, 마이, 잊다, 완전하다, 집업, 원대, 전체, 마감, 만족, 최고"
"베스트 입어보고 싶어서 샀는데 생각보다 넘모 이쁨,, 얇아서 여름에도 가능이고 베스트 입문 완료 ㅎㅎ",베스트 입어보고 싶어서 샀는데 생각보다 넘고 이쁨 얇아서 여름에도 가능이고 베스트 입문 완료,"베스트, 완료, 넘다, 가능, 입문, 이고, 입어보다, 여름, 얇다"
두꺼운거할까 얇은거할까 많이고민했는데 넘 더워서 얇은거하길 잘한거같아요. 얇아도 핏이이쁘고 퀄리티좋아요. 막입어도 잘 안구겨지는재질이고 많이가벼워요,두꺼운 거 할까 얇은 거 할까 많이 고민했는데 너무 더워서 얇은 거 하길 잘한 거 같아요 얇아도 핏이 이쁘고 퀄리티 좋아요 막 입어도 잘 안 구겨지는 재질이고 많이 가벼워요,"얇다, 구기다, 두껍다, 퀄리티, 이고, 고민, 덥다, 재질, 가볍다"
사이즈가 여자분들한테 딱이네요~ 예뻐용 얇아서 괜찮네요,사이즈가 여자분들한테 딱이네요 예뻐요 얇아서 괜찮네요,"여자, 분들, 딱이다, 사이즈, 얇다"
가격대비 많이 아쉬움 재질도 걍 그렇고 만원짜리 같음 하지만 핏은 괜찮 지퍼로 투웨이 연출 가능은 굳,가격 대비 많이 아쉬움 재질도 그냥 그렇고 만 원짜리 같음 하지만 핏은 괜찮 지퍼로 투 웨이 연출 가능은 굳,"짜다, 연출, 아쉬움, 가능, 굳다, 그렇다, 대비, 지퍼, 그냥, 재질"
가볍게 입기 좋아요 스트링 안 쪼이는게 핏이 깔끔하네영,가볍게 입기 좋아요 스트링 안 쪼이는 게 핏이 깔끔하네요,"쪼이다, 깔끔하다, 스트링, 가볍다"
너무 이쁘고 잘입고 있습니다 재질 좋은 거 같습니다 다음에도 기회가 된다면 이 브랜드 제품을 구매할 거 같습니다,너무 이쁘고 잘 입고 있습니다 재질 좋은 거 같습니다 다음에도 기회가 된다면 이 브랜드 제품을 구매할 거 같습니다,"기회, 브랜드, 제품, 재질"
재질이 얇아서 한여름에도 가능해요 사이즈 딱맞고 밑에 스트링으로 줄이면 레이어드 야물 딱져요 근데 힘이 좋아서그런지 지퍼가 고장났네요,재질이 얇아서 한여름에도 가능해요 사이즈 딱 맞고 밑에 스트링으로 줄이면 레이어드 야물 딱 져요 근데 힘이 좋아서 그런지 지퍼가 고장 났네요,"야물다, 고장, 지다, 줄이다, 나다, 가능하다, 그렇다, 근데, 스트링, 한여름"
미듐할지 스몰할지 고민하다 다른분들 리뷰보고 스몰 골랐습니다 생각했던 핏이여서 만족스러워요:~>,미디엄 할지 스몰 할지 고민하다 다른 분들 리뷰 보고 스몰 골랐습니다 생각했던 핏이어서 만족스러워요,"스몰, 미디엄, 리뷰, 고르다, 보고, 만족스럽다, 분들, 고민"
여름에 포인트 주기 좋은 나일론 베스트! 고프코어 룩을 좋아하시거나 저처럼 입문하시는 분들은 한번 쯤 먼저 둘러보고  알아보시는거 추천드립니당 파르티멘토제품 구매하고 후회한 적은 단 한번도 없었어요,여름에 포인트 주기 좋은 나일론 베스트 고프 코어 룩을 좋아하시거나 저처럼 입문하시는 분들은 한 번쯤 먼저 둘러보고 알아보시는 거 추천드립니다 바르티 멘토 제품 구매하고 후회한 적은 단 한 번도 없었어요,"둘러보다, 먼저, 알아보다, 후회, 적다, 코어, 고프다, 처럼, 바르다, 좋아하다"
사이즈 딱 맞네요 얇아서 시원하고 여름에도 가능하겠어요,사이즈 딱 맞네요 얇아서 시원하고 여름에도 가능하겠어요,"가능하다, 시원하다, 맞다, 사이즈, 여름, 얇다"
길이도 적당하고 레이어드 티셔츠에 입으면 너뮤 예쁩니당~~! 소재도 가볍고 너무 조아용 손이가요 손이가~~🫶,길이도 적당하고 레이어드 티셔츠에 입으면 너무 예쁩니다 소재도 가볍고 너무 좋아요 손이 가요 손이가,"가요, 길이, 티셔츠, 소재, 레이어드, 적당하다, 가볍다"
생각보다 아조씨 바막 느낌이 나긴하는데 그 맛이 오히려 스트릿무드를 더 살려줘서 좋은거 같아요 잘입을게요~,생각보다 아 조 씨 바막 느낌이 나긴 하는데 그 맛이 오히려 스트리트 무드를 더 살려줘서 좋은 거 같아요 잘 입을게요,"바막, 무드, 살리다, 스트리트, 나다"
요즘에 엡기에는 덥더라구요 날씨 좀 풀리면 딱일 것 같아요 ,요즘에 엠기에는 덥더라고요 날씨 좀 풀리면 딱일 것 같아요,"엠기, 풀리다, 날씨, 에는, 딱이다, 덥다"
"한여름에 입을 수 있을 정도로 확실하게 얇고 가벼워서 다양한 코디가 가능할 것 같고 Y2K 느낌 한 스푼 첨가한 것 같아 기분이 좋네요.^^ 카고팬츠나 파라슈트 팬츠로 맞춰서 코디해주시면 무난할 것 같아요! 지퍼 같은 부자재 퀄리티가 별로여서 빡빡하다는 게 유일한 단점이에요..ㅠ 9월 초 중반까지는 충분히 입을 것 같고, 겨울에는 레이어드해서 입을 수 있기 때문에 구매 망설이시는 분들은 고민하지 마시고 지금 건져가세요🔥🔥 ",한여름에 입을 수 있을 정도로 확실하게 얇고 가벼워서 다양한 코디가 가능할 것 같고 YK 느낌 한 스푼 첨가한 것 같아 기분이 좋네요 카고 팬츠나 패러슈트 팬츠로 맞춰서 코디해 주시면 무난할 것 같아요 지퍼 같은 부자재 퀄리티가 별로여서 빡빡하다는 게 유일한 단점이에요 월 초 중반까지는 충분히 입을 것 같고 겨울에는 레이어드해서 입을 수 있기 때문에 구매 망설이시는 분들은 고민하지 마시고 지금 건져가세요,"팬츠, 코디해, 망설이다, 패러슈트, 주시, 첨가, 유일하다, 중반, yk, 겨울"
무게는 안 입은듯합니다 검은색 톤이랑 잘 어울림,무게는 안 입은듯합니다 검은색 톤이랑 잘 어울림,"어울림, 검은색, 무게"
너무 예뻐요! 코디하기도 너무 좋고 핏도 너무 예뻐여,너무 예뻐요 코디하기도 너무 좋고 핏도 너무 예뻐요,"기도, 코디"
후드 베스트는 첫 구매인데 활용도가 좋아서 자주 입을 것 같네요 ㅎㅎ 더위 많이 타는 편인데 엄청 얇아서 생각보다 덥지 않아요!,후드 베스트는 첫 구매인데 활용도가 좋아서 자주 입을 것 같네요 더위 많이 타는 편인데 엄청 얇아서 생각보다 덥지 않아요,"인데, 더위, 용도, 후드, 베스트, 덥다, 얇다"
여행 내내 잘 입었어요! 더울때 포인트로 주기 좋은 베스트 ◡̈ ,여행 내내 잘 입었어요 더울 때 포인트로 주기 좋은 베스트,"내내, 여행, 주기, 베스트, 포인트, 덥다"
진짜 힙해지고 시원해요 지금 같이 살인 더위에 입어도 좋아요 포인트 주기 좋아서 강추 입니다 가격도 천사 가격..,진짜 합해지고 시원해요 지금 같이 살인 더위에 입어도 좋아요 포인트 주기 좋아서 강추입니다 가격도 천사 가격,"살인, 천사, 더위, 가격, 강추, 주기, 시원하다, 포인트"
카고팬츠랑 매치하면 잘어울리네요 여름에 포인트 주기 좋은 것 같습니다 ,카고 팬츠랑 매치하면 잘 어울리네요 여름에 포인트 주기 좋은 것 같습니다,"팬츠, 매치, 주기, 어울리다, 포인트, 여름"
예상보다 배송이 빨라서 좋았습니다! S인데도 꽤 커요.. 평소에 오버사이즈로 입으시는 분들이면 M이랑 S 중에 고민 하실 것 같은데 S도 꽤 크고 넉넉 합니다. 모자사 꽤 많이 힘이 없다는 거 알아주시면 될 것 같아요!,예상보다 배송이 빨라서 좋았습니다 S인데도 꽤 커요 평소에 오버사이즈로 입으시는 분들이면 M이랑 S 중에 고민하실 것 같은데 S도 꽤 크고 넉넉합니다 모자사 꽤 많이 힘이 없다는 거 알아주시면 될 것 같아요,"크다, 자사, 알아주다, 이면, 예상, 평소, 오버, 넉넉하다, 라서, 고민"
첨에 받고 좀 작은거 같아서 교환하려다가 계속 보니 이 사이즈도 예쁜거 같아 그냥 입어요.! 여름에 포인트 주기 너무 좋은옷입니다. 다만 밖에 나가면 이 옷 입은 사람이 꽤 있지만 옷이 예쁜걸 어쩌겠어요..ㅎㅎ 잘 입겠습니다ㅏ,첨에 받고 좀 작은 거 같아서 교환하려다가 계속 보니 이 사이즈도 예쁜 거 같아 그냥 입어요 여름에 포인트 주기 너무 좋은 옷입니다 다만 밖에 나가면 이 옷 입은 사람이 꽤 있지만 옷이 예쁜 걸 어쩌겠어요 잘 입겠습니다,"어쩌겠어, 밖에, 계속, 교환, 사람, 받다, 작다, 주기, 그냥, 포인트"
정말 이뻐요 딱 제가 찾던 후드베스트였어요 총장이 조금 짧아서 레이어드용 티 기장이 너무 길면 안 예쁠것 같아용,정말 이뻐요 딱 제가 찾던 후드 베스트였어요 총장이 조금 짧아서 레이어드용 티 기장이 너무 길면 안 예쁠 것 같아요,"총장, 짧다, 찾다, 길다, 기장, 레이어드, 후드, 베스트"
재질이 이삼만원짜리는 아닌거 같아요ㅎㅎ 그래도 흰티에 가볍에 코디하기에 좋아요,재질이 이삼만 원짜리는 아닌 거 같아요 그래도 흰 티에 가볍게 코디하기에 좋아요,"이삼만, 짜다, 아니다, 희다, 코디, 재질, 가볍다"
"어느 제품을 구매할까 고민하다가 구매했는데, 기대했던 만큼 크게 만족하는 제품입니다! ",어느 제품을 구매할까 고민하다가 구매했는데 기대했던 만큼 크게 만족하는 제품입니다,"제품, 기대하다, 크게, 고민, 만족하다"
일단 진짜 힙하고 코디하기 정말 쉬운 거 같았음. 아래 고무줄로 크기 조절도 할 수 있고 얇고 가벼워서 여름에 입아도 안 더움! 흰티에 비니에 이거 끼면 진짜 힙함!,일단 진짜 히프하고 코디하기 정말 쉬운 거 같았음 아래 고무줄로 크기 조절도 할 수 있고 얇고 가벼워서 여름에 입아도 안 더움 흰 티에 비니에 이거 끼면 진짜 힙합,"비니, 힙합, 더움, 고무줄, 크기, 쉽다, 조절, 아래, 히프, 하고"
생각보다ㅜ얇긴한데 여름엔 오히려 나아요 편하게 레이어드하기 좋습니당,생각보다 얇긴 한데 여름엔 오히려 나아요 편하게 레이어드하기 좋습니다,"나다, 레이어드, 편하다, 여름, 얇다"
포인트 주기 좋아요! 맨날 반팔만 입었는데 조끼 입으니까 확 다르네여~ 조임끈도 굳! 🙉,포인트 주기 좋아요 맨날 반팔만 입었는데 조끼 입으니까 확 다르네요 조인 끈도 굳,"조인, 다르다, 맨날, 굳다, 팔만, 주기, 조끼, 포인트"
"예약배송일에 딱 마춰서 발송되었고, 얇은 조끼가 필요했는데 여름에 입기 딱좋을듯합니다 바스락거리는 나일론 원단이고 한여름에도 가능할듯합니다! 후기에 지퍼않좋다고하는데 입어봐야알겠지만 아직까지는 나쁘지않은듯하고 후드끈이 쓸데없이 길긴합니다!",예약배송일에 딱 맞춰서 발송되었고 얇은 조끼가 필요했는데 여름에 입기 딱 좋을듯합니다 바스락거리는 나일론 원단이고 한여름에도 가능할듯합니다 후기에 지퍼 안 좋다고 하는데 입어봐야 알겠지만 아직까지는 나쁘지 않은듯하고 후드 끈이 쓸데없이 길긴 합니다,"쓸데없이, 발송, 맞추다, 까지는, 필요하다, 아직, 후기, 알다, 되어다, 원단"
여름에 운동 갈때나 여행갈 때 걸치기 좋아여 시원합니다,여름에 운동 갈 때나 여행 갈 때 걸치기 좋아요 시원합니다,"갈다, 여행, 운동, 시원하다, 걸치다, 여름"
생각보다 그렇게 크진않아요 줄이너무길어서 불편할때가있음,생각보다 그렇게 크진 않아요 줄이 너무 길어서 불편할 때가 있음,"그렇게, 불편하다, 줄이다, 크다"
  요즘 유행태ㅐ메바스락 재질에  지금은 좀 춥고 9월에사 10월 초 싹가능,요즘 유행태메바스락 재질에 지금은 좀 춥고 월에 사 월 초 싹 가능,"태메, 가능, 유행, 추다, 바스락, 재질"
베스트를 입어보고 싶어서 구매했는데 정말 이쁩니다 !,베스트를 입어보고 싶어서 구매했는데 정말 이쁩니다,"입어보다, 베스트"
나일론 베스트 완전 가성비있게 산거 같아요 감사합니다 배송은 좀 느리네요ㅠ,나일론 베스트 완전 가성비 있게 산거 같아요 감사합니다 배송은 좀 느리네요,"느리다, 나일론, 가성비, 베스트, 배송"
여름에도 시원한 소재라서 날씨에 상관없이 걸치기 좋아요,여름에도 시원한 소재라서 날씨에 상관없이 걸치기 좋아요,"상관없다, 날씨, 라서, 소재, 시원하다, 걸치다, 여름"
귀여워요 배송 느린건 출고일 따로 적혀있었어서 예상했고요 얇아서 여름에 입기 좋을 것 같네요,귀여워요 배송 느린 건 출고일 따로 적혀있어서 예상했고요 얇아서 여름에 입기 좋을 것 같네요,"따로, 적히다, 느리다, 출고, 예상, 귀엽다, 배송, 여름, 얇다"
정말 얇아요 질은 안 좋은데 싸게 구매해서 머 그냥저냥 입을 생각입니다…길이는 애매하게 길어서 여자분들은 s 무조건 추전해요,정말 얇아요 질은 안 좋은데 싸게 구매해서 머 그냥저냥 입을 생각입니다 길이는 애매하게 길어서 여자분들은 s 무조건 추전해요,"전해, 무조건, 여자, 길이, 애매하다, 분들, 싸다, 그냥, 얇다"
여름에 입기 좋은 나일론 재질에 가볍고 사이즈는 오버하게 샀는데 핏감이 스트링땜에 더 이쁜것 같아요 착용감 널널하고 저는 데님이랑 매치해서 재질차이 주면서 포인트 줘서 코디합니다,여름에 입기 좋은 나일론 재질에 가볍고 사이즈는 오버하게 샀는데 핏 감이 스트링 땜에 더 이쁜 것 같아요 착용감 널찍하고 저는 데님이랑 매치해서 재질 차이 주면서 포인트 줘서 코디합니다,"주다, 데님, 재질, 차이, 널찍하다, 오버, 착용, 매치, 나일론, 스트링"
오늘 배송 도착했어요 옷감이 얇고 가벼워서 요즘 입기 좋은 옷입니다 가격도 저렴하게  만족합니다 ,오늘 배송 도착했어요 옷감이 얇고 가벼워서 요즘 입기 좋은 옷입니다 가격도 저렴하게 만족합니다,"옷감, 도착, 오늘, 저렴하다, 만족하다, 배송, 가격, 가볍다, 얇다"
운동다닐때 가볍게 입으려고 고민하다가 주문했습니다  역시  평이 좋은 이유가 있었습니다. 바스락 무척 가벼운 소재  하지만 디자인 이뻐서 입으면  더 이쁩니다,운동 다닐 때 가볍게 입으려고 고민하다가 주문했습니다 역시 평이 좋은 이유가 있었습니다 바스락 무척 가벼운 소재하지만 디자인 이뻐서 입으면 더 이쁩니다,"평이, 무척, 이유, 가볍다, 운동, 주문, 고민, 바스락, 소재, 디자인"
후드끈이 길긴한데 오히려 귀엽고 좋아요:-) 엄청 얇아서 여름에도 가볍게 걸치치 좋아요 ,후드 끈이 길긴 한데 오히려 귀엽고 좋아요 엄청 얇아서 여름에도 가볍게 걸치지 좋아요,"길다, 귀엽다, 후드, 걸치다, 가볍다, 여름, 얇다"
진짜 완전 나이스한 디자인 입니다! 재질도 좋아요!,진짜 완전 나이스 한 디자인입니다 재질도 좋아요,"나이스, 디자인, 재질"
생각보다 끈이 길어서 저는 묶어서 쓰고 있어요 얇아서 여름에 입기 좋아요,생각보다 끈이 길어서 저는 묶어서 쓰고 있어요 얇아서 여름에 입기 좋아요,"쓰다, 묶다, 여름, 얇다"
"요론 베스트 하나 장만하고 싶었는데... 맘에 쏙 들었습니다만? 이제 여름 슬슬 가고있어서 빨리 입어줬어요 ㅎㅋ 두께감 얇은 편이라 막 덥지도 않고 좋습니당 히히 두꺼운 거 싫었거든용 ,, 아무튼 추천 !! 사이즈 스몰 좋씀당 👍🏽",요론 베스트 하나 장만하고 싶었는데 맘에 쏙 들었습니다만 이제 여름 슬슬 가고 있어서 빨리 입어줬어요 두께감 얇은 편이라 막 덥지도 않고 좋습니다 히히 두꺼운 거 싫었거든요 아무튼 추천 사이즈 스몰 좋씀당,"요론, 아무튼, 싫다, 장만, 슬슬, 스몰, 쓰다, 이제, 두께감, 편이"
여행가서 입을려고 샀는데 힙해보여서 좋아용  재질도 나일론 소재라 가볍고 편해요 요즘 날씨에 입어도 무방해요 사이즈는 살짝 커서 여성분들은 한 치수 다운해서 사는게 좋을 것 같아요! ,여행 가서 입으려고 샀는데 합해 보여서 좋아요 재질도 나일론 소재라 가볍고 편해요 요즘 날씨에 입어도 무방해요 사이즈는 살짝 커서 여성분들은 한 치수 다운로드해서 사는 게 좋을 것 같아요,"치수, 무방, 다운로드, 여성, 여행, 커서, 살다, 여서, 분들, 날씨"
반팔티에 레이어드해서 입었는데 짱 편하구 맘에 들었어용,반팔 티에 레이어드해서 입었는데 짱 편하고 맘에 들었어요,"레이어드, 편하다"
나일론 후드 베스트 하나 갖고 싶었는데 세일때 저렴하게 구매해서 만족해요 가격대가 가격인지라 지퍼가 먹힌다던가 하는 아쉬움은 어쩔수 없네요 그런거 까지 바라면 강도겠죠? 🥲,나일론 후드 베스트 하나 갖고 싶었는데 세일 때 저렴하게 구매해서 만족해요 가격대가 가격인지라 지퍼가 먹힌다던가 하는 아쉬움은 어쩔 수 없네요 그런 거까지 바라면 강도겠죠,"겠다, 강도, 대가, 먹히다, 바라다, 인지, 아쉬움, 가격, 어쩔, 갖다"
배송이 너무 늦어서 아쉬웠지만 옷 자체는 너무 예쁘고 맘에 듭니다,배송이 너무 늦어서 아쉬웠지만 옷 자체는 너무 예쁘고 맘에 듭니다,"늦다, 자체, 아쉽다, 배송"
상체가 짧아서 기장 짧고 적당한 거 찾고 있었는데 너무 맘에 듭니다!,상체가 짧아서 기장 짧고 적당한 거 찾고 있었는데 너무 맘에 듭니다,"짧다, 상체, 찾다, 기장, 적당하다"
너무 맛있게 잘 입고 있습니다 가격도 싸고 좋네요 역시 파르티멘토 앞으로도 자주 이용할게요,너무 맛있게 잘 입고 있습니다 가격도 싸고 좋네요 역시 바르티 멘토 앞으로도 자주 이용할게요,"이용, 맛있다, 으로도, 바르다, 멘토, 싸다, 가격"
무채색으로 휘뚜루마뚜루 입기에 넘 좋아요!! 이게 완전 얇아서ㅎㅎ얇은 반팔이랑 같이 입으면 여름에도 편하게 입을 수 있을 듯!! 심플이즈베스트!,무채색으로 휘뚜루마뚜루 입기에 너무 좋아요 이게 정말 얇아서 얇은 반팔이랑 같이 입으면 여름에도 편하게 입을 수 있을 듯 심플 이즈 베스트,"이즈, 무채색, 팔이, 심플, 휘뚜루마뚜루, 얇다, 베스트, 편하다, 여름"
얇으면서 여름에 입기 딱이고 특히 비오는날 쌀쌀할때 좋습니다. 가격대비 합리적이고 너무 좋아요 다른 색상도 궁금하네요!,얇으면서 여름에 입기 딱이고 특히 비 오는 날 쌀쌀할 때 좋습니다 가격 대비 합리적이고 너무 좋아요 다른 색상도 궁금하네요,"궁금하다, 특히, 쌀쌀하다, 합리, 이고, 색상, 딱이다, 오다, 대비, 가격"
무진장 세일때 할인받아 싼 가격에 입기 좋은 베스트 건졌습니다. 두께도 얇아 여름에 입기 좋아요,무진장 세일 때 할인받아 싼 가격에 입기 좋은 베스트 건졌습니다 두께도 얇아 여름에 입기 좋아요,"무진장, 할인, 건지다, 두께, 받다, 세일, 싸다, 베스트, 가격, 여름"
좋아요 쿠폰 적용해서 싸게 샀습니다 감사합니다,좋아요 쿠폰 적용해서 싸게 샀습니다 감사합니다,"적용, 쿠폰, 싸다"
