Review,Processed_Review,keyword
보통옷을 XL 사이즈로 구매하고 살짝 오버핏으로 입는데 이옷은 L사이즈가 딱 맞는것같네요,보통 옷을 XL 사이즈로 구매하고 살짝 온 버핏으로 입는데 이 옷은 L 사이즈가 딱 맞는 것 같네요,"보통, xl, 버핏, 맞다, 사이즈"
수아레의 역작이네요 매년 수아레를 구매하는 것 같은데 이번 니트반팔은 참 예쁘네요 잘 입을게요,수아레의 역작이네요 매년 수아레를 구매하는 것 같은데 이번 니트 반팔은 참 예쁘네요 잘 입을게요,"역작, 매년, 차다, 수아레, 니트"
색감이 너무 좋네요 재질도 안거치고 부드러워요,색감이 너무 좋네요 재질도 안 거치고 부드러워요,"거치, 부드럽다, 재질, 색감"
여기 제품은 기장이 길지 않아 키작은 사람들에게 아주 좋아요,여기 제품은 기장이 길지 않아 키 작은 사람들에게 아주 좋아요,"길다, 작다, 사람, 기장, 제품"
예쁘긴한디 세탁한번 하니 보풀이 테이프로 싹 다 떼줫는데 세탁시마다 이러면 감당이,예쁘긴 한데 세탁 한번 하니 보풀이 테이프로 싹 다 떼줬는데 세탁 시마다 이러면 감당이,"시마, 테이프, 감당, 이르다, 한번, 주다, 보풀, 세탁"
m시켯다가 l로 바꿧는데 사이즈 찰떡입니다  가성비짱,m시켰다가 l로 바꿨는데 사이즈 찰떡입니다 가성비짱,"바꾸다, 찰떡, 가성비, 사이즈"
반팔니트 첨 사보는데 생각보다 얇아서 한여름 전까지는 입을만 할거 같아요 아이보리가 진짜 너무 이뻐요 스카이블루는 생각한 것보다는 좀 쨍한 느낌 가성비로 잘 입고 다닐거 같네용,반팔 니트 첨 사보는데 생각보다 얇아서 한여름 전까지는 입을만할 거 같아요 아이보리가 진짜 너무 이뻐요 스카이블루는 생각한 것보다는 좀 쨍한 느낌 가성비로 잘 입고 다닐 거 같네요,"스카이, 까지는, 블루, 보다는, 사보다, 한여름, 아이보리, 얇다, 가성비, 니트"
네이비 라운드 M  그린 카라 L 시켰는데 캐주얼하게 입을거면 L 정핏으로 입을거면 M이 맞네요 수아레는 니트류 몇번 사봤다가 대부분 반품했는데 이번 케이블니트는 대만족입니다 촉감도 좋고 색감도 너무 쨍하지 않아 좋아요,네이비 라운드 M 그린 카라 L 시켰는데 캐주얼하게 입을 거면 L 정에 핏으로 입을 거면 M이 맞네요 수아레는 니트류 몇 번 사봤다가 대부분 반품했는데 이번 케이블 니트는 대만족입니다 촉감도 좋고 색감도 너무 쨍하지 않아 좋아요,"반품, 대부분, 캐주얼, 쨍하, 촉감, 수아레, 사보다, 라운드, 만족, 니트"
믿고사는 수아레입니다  저번에 이어 이번이 2번째 구매인데 역시 핏과 색감 모두 좋습니다 한가지 아쉬운점은 마감인데 신경쓰일 정도는 아니네요,믿고 사는 수아레입니다 저번에 이어 이번이 번째 구매인데 역시 핏과 색감 모두 좋습니다 한 가지 아쉬운 점은 마감인데 신경 쓰일 정도는 아니네요,"쓰이다, 번째, 저번, 신경, 마감, 믿다, 살다, 가지, 아쉽다, 아니다"
와우 옷이 너무 예뻐서 감탄했어요 다음에도 또 살게요 여름에 잘 입을 것 같아요 감사합니다,와우 옷이 너무 예뻐서 감탄했어요 다음에도 또 살게요 여름에 잘 입을 것 같아요 감사합니다,"감탄, 와우, 살다, 여름"
핏이랑 색감이 너무 예뻐요 단추 풀어 입어도 예쁩니다 두껍지 않아서 여름에 입기도 좋을거 같아요 추천합니다,핏이랑 색감이 너무 예뻐요 단추 풀어 입어도 예쁩니다 두껍지 않아서 여름에 입기도 좋을 거 같아요 추천합니다,"풀다, 단추, 두껍다, 추천, 색감, 여름"
진짜 기본 제품이라 어느 룩에도 잘 어울리네요 그냥 입어도 되고 자켓이랑 입어도 되고 ,진짜 기본 제품이라 어느 룩에도 잘 어울리네요 그냥 입어도 되고 재킷이랑 입어도 되고,"재킷, 그냥, 기본, 어울리다, 제품"
남자친구 선물로 주려고 샀는데 아직 한달이나 남아서 제가 입었네요 부드러운 얇은 니트라 여름에 아주 잘 입을 것 같고 사이즈도 남자친구 체형에 아마 여유로울 것 같아요  예쁜 쨍한 초록색이라 청바지나 흰바지 검은바지 다 잘어울릴거같아요 원플원이라 제가 하나 가질까 고민돼요 ,남자친구 선물로 주려고 샀는데 아직 한 달이나 남아서 제가 입었네요 부드러운 얇은 니트라 여름에 아주 잘 입을 것 같고 사이즈도 남자친구 체형에 아마 여유로울 것 같아요 예쁜 쨍한 초록색이라 청바지나 흰 바지 검은 바지 다 잘 어울릴 거 같아요 원풀 원이라 제가 하나 가질까 고민돼요,"려고, 남아, 달이, 검다, 아마, 가지다, 아직, 희다, 바지, 남자친구"
너무 좋습니가 수아레 제품 또 사려고요  카라랑 라운드 등 다르게 선택하는 것과 가격까지 모두 좋습니드,너무 좋습니가 수아레 제품 또 사려고요 카라랑 라운드 등 다르게 선택하는 것과 가격까지 모두 좋습니다,"습니, 다르다, 선택, 라운드, 카라, 제품, 가격"
생각보다 얇아서 시원하고 몸이 커보이는 효과가 있어서 좋습니다 완전여름되면 어렵긴 하겠지만 요새 날씨에는 추천 드립니다 제 신체스펙이랑 비슷한 분은 엑스라지 추천드려요,생각보다 얇아서 시원하고 몸이 커 보이는 효과가 있어서 좋습니다 완전 여름 되면 어렵긴 하겠지만 요새 날씨에는 추천드립니다 제 신체 스펙이랑 비슷한 분은 엑스라지 추천드려요,"엑스, 어렵다, 효과, 스펙, 신체, 라지, 보이다, 날씨, 드리다, 추천"
핏 죽이네요 몸도 더 좋아보이고 얇아서 더 좋아요,핏 죽이네요 몸도 더 좋아 보이고 얇아서 더 좋아요,"죽이다, 보이, 얇다"
폴로 꽈배기보다 조금 더 얇은데 부드럽고 탄탄해요 기본템으로 아주 좋아요 아주 추천합니다,폴로 꽈배기보다 조금 더 얇은데 부드럽고 탄탄해요 기본 템으로 아주 좋아요 아주 추천합니다,"폴로, 꽈배기, 탄탄하다, 기본, 부드럽다, 추천, 얇다"
사진 그대로 색감은 화면과 비슷했습니다 너무 나풀나풀게 여름에 딱 일 것 같습니다 가성비 좋구 세탁후 변형은 있을 것 같아은 느낌인데 물빨래 가능 소재라고 하니 너무 좋아요,사진 그대로 색감은 화면과 비슷했습니다 너무 나풀나풀께 여름에 딱일 것 같습니다 가성비 좋고 세탁 후 변형은 있을 것 같아는 느낌인데 물빨래 가능 소재라고 하니 너무 좋아요,"나풀나풀, 가능, 라고, 그대로, 변형, 빨래, 화면, 사진, 딱이다, 소재"
넘 이뻐요  여름에 입기 딱 좋습니다   제 스펙이면 xl 추천드립니다 ,너무 이뻐요 여름에 입기 딱 좋습니다 제 스펙이면 xl 추천드립니다,"스펙, 이면, xl, 드리다, 추천, 여름"
사이즈는 저랑 비슷하시면 m으로 가시면 될 것 같구요 재질은 여름에 시원하게 코디하기 좋게 적당히 얇은 부드러운 니트라 좋았어요 코디는 은근 와이드 흑청이랑 생지데님 아니면 사진처럼 버뮤다 팬츠도 괜찮은것 같아요 감사합니다 ,사이즈는 저랑 비슷하시면 m으로 가시면 될 것 같고요 재질은 여름에 시원하게 코디하기 좋게 적당히 얇은 부드러운 니트라 좋았어요 코디는 은근 와이드 흑청이랑 생지 데님 아니면 사진처럼 버뮤다팬츠도 괜찮은 것 같아요 감사합니다,"버뮤다, 팬츠, 와이드, 데님, 은근, 가시, 코디, 처럼, 니트라, 아니다"
가성비 갑 디자인도 넘 이쁘고 전혀 저렴해 보이지 않습니다 블루랑 두 칼라 구매하길 잘한듯요 사이즈는 하나 작게 입었습니다,가성비 갑 디자인도 너무 이쁘고 전혀 저렴해 보이지 않습니다 블루랑 두 칼라 구매하길 잘한 듯 요 사이즈는 하나 작게 입었습니다,"보이지, 전혀, 블루, 칼라, 작다, 하나, 저렴하다, 디자인, 가성비, 사이즈"
아이보리네이비 색상 예쁘네요 보이기엔 보풀 잘 안생길듯한데 입어봐야 알겠죠,아이보리 네이비 색상 예쁘네요 보이기엔 보풀 잘 안 생길듯한데 입어봐야 알겠죠,"이기, 생기다, 알다, 보풀, 네이비, 입어보다, 아이보리, 색상"
너무 좋습니다 앞으로 다시 구매할 수 있을 것 같아요,너무 좋습니다 앞으로 다시 구매할 수 있을 것 같아요,다시
니트류지만 얇아서 지금 입기에 덥지 않습니다 색감 예쁘고 좋네요,니트 류지민 얇아서 지금 입기에 덥지 않습니다 색감 예쁘고 좋네요,"류지민, 얇다, 덥다, 색감, 니트"
소재도 좋고 핏도 아주 마음에 듭니다 오랜만에 좋은 옷 구매한 것 같아서 기분 좋습니다 고민하시는 분들에게 강추입니다,소재도 좋고 핏도 아주 마음에 듭니다 오랜만에 좋은 옷 구매한 것 같아서 기분 좋습니다 고민하시는 분들에게 강추입니다,"오랜, 강추, 기분, 고민, 소재"
색감은 사진 그대로고 사이즈는 약간 루즈핏 니트치고 얇은 편이지만 그래도 니트는 니트라 한여름 날씨에 입기에는 답답하고 더울듯,색감은 사진 그대로고 사이즈는 약간 루스 핏 니트치고 얇은 편이지만 그래도 니트는 니트라 한여름 날씨에 입기에는 답답하고 더울 듯,"그대, 치고, 루스, 로고, 답답하다, 니트라, 편이, 날씨, 사진, 니트"
L사이즈긴 하지만 생각보다 훨씬 더 넉넉한 사이즈입니다,L 사이즈긴 하지만 생각보다 훨씬 더 넉넉한 사이즈입니다,"넉넉하다, 사이즈"
배송도 빠르고 무엇보다 재질이 시원해요 땀이 많은데 잘입을수있겠어요,배송도 빠르고 무엇보다 재질이 시원해요 땀이 많은데 잘 입을 수 있겠어요,"많다, 빠르다, 시원하다, 배송, 재질"
일단 배송이 빨리 와서 좋았습니다 한여름에 입기에는 두껍긴 하지만 정말 합리적인 가격으로 예쁜 옷 산 것 같아요 검정은 화면이랑 똑같은데  아이보리 색은 생각보다 밝아서 화이트에 가깝습니다 저랑 신체 사이즈 비슷한 분들은 M 하시면 딱입니다,일단 배송이 빨리 와서 좋았습니다 한여름에 입기에는 두껍긴 하지만 정말 합리적인 가격으로 예쁜 옷 산 것 같아요 검정은 화면이랑 똑같은데 아이보리 색은 생각보다 밝아서 화이트에 가깝습니다 저랑 신체 사이즈 비슷한 분들은 M 하시면 딱입니다,"화이트, 검정, 신체, 빨리, 가깝다, 똑같다, 화면, 밝다, 합리, 딱이다"
요즘 반팔니트 유행이라길래 두벌 장만했는데 좋아요 ,요즘 반팔 니트 유행이라길래 두벌 장만했는데 좋아요,"유행, 장만, 이르다, 니트"
광고에 이벤트보고 구매했는데 가격도 맘에들고 워셔블이라 더더욱 구매 흥미가 생겼어요  받아보니 후회없이 출근적으로 잘입고 있습니다 ,광고에 이벤트 보고 구매했는데 가격도 맘에 들고 워셔블이라 더더욱 구매 흥미가 생겼어요 받아보니 후회 없이 출근적으로 잘 입고 있습니다,"흥미, 광고, 더욱, 이벤트, 보고, 후회, 생기다, 출근, 없이, 워셔블"
너무 맘에 드네요 사이즈도 딱이고 핏도 너무 맘에 들어요,너무 맘에 드네요 사이즈도 딱이고 핏도 너무 맘에 들어요,"딱이다, 사이즈"
평소 2xl 사이즈입구요 구매사이즈xl 사이즈 오버핏이라 여유있고 체형을 한층 옆으로 넓어보이게 해주는 핏감 두껍지 않은 케이블 니트소재 인생핏 만나서 추가로 아이보리 그린컬러 구매하였습니다,평소 xl 사이즈 입구요 구매 사이즈 xl 사이즈 온 버핏이라 여유 있고 체형을 한층 옆으로 넓어 보이게 해주는 핏 감 두껍지 않은 케이블 니트 소재 인생핏 만나서 추가로 아이보리 그린 컬러 구매하였습니다,"한층, 해주다, 입구, 만나다, 추가, 인생, 평소, 넓다, xl, 사이즈"
M사이즈 잘 맞아요 색감도 예쁘네요 여름에 입기 좋은 두께입니다 한여름은 좀 힘들거 같아요,M사이즈 잘 맞아요 색감도 예쁘네요 여름에 입기 좋은 두께입니다 한여름은 좀 힘들 거 같아요,"힘들다, 두께, 한여름, 맞다, 색감, 사이즈, 여름"
저렴하게 좋은상품 구매해서 너무좋아요 재질도 나므지않아서 여름에 잘 입을것 같아요 감사합니당,저렴하게 좋은 상품 구매해서 너무 좋아요 재질도 나미지 않아서 여름에 잘 입을 것 같아요 감사합니다,"나미, 상품, 저렴하다, 재질, 여름"
가성비좋고배송도만족입니다 촉감이 좋고 신축성도 좋아요,가성비 좋고 배송도 만족입니다 촉감이 좋고 신축성도 좋아요,"성도, 신축, 촉감, 만족, 배송, 가성비"
시원하고 막입기 좋아요 재질도 좋은것 같습니다 세탁하면 어떻게될지 궁금하지만 만족합니다,시원하고 막입기 좋아요 재질도 좋은 것 같습니다 세탁하면 어떻게 될지 궁금하지만 만족합니다,"궁금하다, 어떻다, 세탁, 시원하다, 만족하다, 재질"
생각보다 커요 팔 길이가 애매하게 길어서 핏이 어정쩡해보여요 어쩔 수 없지만 접어서 입어야할 듯 합니다,생각보다 커요 팔 길이가 애매하게 길어서 핏이 어정쩡해 보여요 어쩔 수 없지만 접어서 입어야 할 듯합니다,"어정쩡하다, 애매하다, 어쩔, 길이, 접다, 보이다, 크다"
그린이랑 베이지 두벌 구매했는데 옷 너무 예뻐요 팔 통도 크지 않아서 머슬핏 잘 나옵니다 출근룩이나 데이트 시 좋을 것 같아요,그린이랑 베이지 두벌 구매했는데 옷 너무 예뻐요 팔 통도 크지 않아서 머슬 핏 잘 나옵니다 출근 룩이나 데이트 시 좋을 것 같아요,"데이트, 베이지, 출근, 머슬, 그린, 나오다, 크다"
비슷한 다른제품으로 꽈배기 니트가 있는데 이 제품은 그것뷰단 얇아요 색상은 보이는대로 선명한 편이긴 합니다 지금 한창 입기 좋은거 같아요,비슷한 다른 제품으로 꽈배기 니트가 있는데 이 제품은 그것 뷰단 얇아요 색상은 보이는 대로 선명한 편이긴 합니다 지금 한창 입기 좋은 거 같아요,"한창, 그것, 뷰단, 펴다, 선명하다, 대로, 꽈배기, 보이다, 제품, 색상"
블랙이 좀 더 잘 받는 거 같고 이쁜 거 같네요 만족함,블랙이 좀 더 잘 받는 거 같고 이쁜 거 같네요 만족함,"블랙, 받다, 만족하다"
딥그린이랑 엘그레이 시켰는데 딥그린이랑 아이보리가 왔어요  색상 이뻐서 그냥 입으려구요,딥 그린이랑 엘 그레이 시켰는데 딥 그린이랑 아이보리가 왔어요 색상 이뻐서 그냥 입으려구요,"그레이, 그냥, 그린, 오다, 아이보리, 색상"
여름에 입기 딱이네요 폼도 넉넉해서 시원해보여요,여름에 입기 딱이네요 폼도 넉넉해서 시원해 보여요,"넉넉하다, 보이다, 딱이다, 시원하다, 여름"
수아레 라는 브랜드를 처음 구매해봤습니다 면 재질의 반소매 니트인데 우선 첫인상은 괜찮네요 마른 체형은 아니라서 가슴어깨 쪽이 약간 끼는 듯한 느낌은 있지만 L은 컸을 것 같고 M 정도가 맞는 듯 합니다,수아레라는 브랜드를 처음 구매해 봤습니다 면 재질의 반소매 니트인데 우선 첫인상은 괜찮네요 마른 체형은 아니라서 가슴 어깨 쪽이 약간 끼는 듯한 느낌은 있지만 L은 컸을 것 같고 M 정도가 맞는 듯합니다,"첫인상, 끼다, 라는, 가슴, 소매, 마르다, 브랜드, 수아레, 어깨, 아니다"
색감이나 디자인 그리고 가성비 부분이 다른 니트 반팔에 비해 괜찮지만 너무 얇은 탓인지 살짝 흐물흐물한 느낌이 있어 세탁 후 변형이 쉽게 될 거 같습니다,색감이나 디자인 그리고 가성비 부분이 다른 니트 반팔에 비해 괜찮지만 너무 얇은 탓인지 살짝 흐물흐물한 느낌이 있어 세탁 후 변형이 쉽게 될 거 같습니다,"인지, 흐물흐물, 비다, 변형, 쉬다, 부분, 세탁, 디자인, 얇다, 가성비"
일단 속은 비치지않습니다 니트소재여서 한여름에 입기에는 덥습니다 하지만 스타일은 굿입니다,일단 속은 비치지 않습니다 니트 소재여서 한여름에 입기에는 덥습니다 하지만 스타일은 굿입니다,"비치, 여서, 스타일, 소재, 한여름, 덥다, 니트"
가성비있게 구매했습니다 편하게입기 좋은거 같아요,가성비 있게 구매했습니다 편하게 입기 좋은 거 같아요,"편하다, 가성비"
색감좋고 핏좋고 재질 괜찮고 굿굿 네이비도 하나 더샀어요,색감 좋고 핏좋고 재질 괜찮고 굿굿 네이비도 하나 더 샀어요,"핏좋, 굿굿, 네이비, 하나, 재질, 색감"
니트라 좀 더울 줄 알았는데 구멍 사이로 바람이 솔솔 들어오니 시원하네요 색감도 이쁘고 맘에 들어요 ,니트라 좀 더울 줄 알았는데 구멍 사이로 바람이 솔솔 들어오니 시원하네요 색감도 이쁘고 맘에 들어요,"솔솔, 들어오다, 구멍, 바람, 알다, 니트라, 시원하다, 덥다, 색감"
랭킹에 올라와있길래 시켜봤는데  가격대비 매우 높은 품질에 놀랐습니다 한번 더 시킬지 고민중입니다,랭킹에 올라와 있길래 시켜봤는데 가격 대비 매우 높은 품질에 놀랐습니다 한 번 더 시킬지 고민 중입니다,"랭킹, 올라오다, 높다, 고민, 품질, 대비, 가격"
옷 재질도 좋고 배송도 빨리와서 좋았습니다 여행가서도 편하게 입구다님,옷 재질도 좋고 배송도 빨리 와서 좋았습니다 여행 가서도 편하게 입구 다님,"입구, 여행, 빨리, 가다, 오다, 편하다, 배송, 재질"
재질 좋고 몇번 빨았는데 보풀도 잘 안생기는거 같아요,재질 좋고 몇 번 빨았는데 보풀도 잘 안 생기는 거 같아요,"빨다, 생기다, 보풀, 재질"
안녕하세요 후기를 남기기에 앞서 저는 키가 175cm 몸무게 80kg 인 30대 남성입니다 이 니트는 정말 최고입니다 솔직후기 적겠습니다 작년 여름 네이비 샀다가 이번에 또 구매한 거예요     좋았던 점 3만원대 니트라고 생각이 들지 않을 정도의 고퀄리티입니다  너무 잘 입어지고 핏도 참 좋아요 원단이 너무 좋은 것 같아 작년에 산 것도 세탁 건조기 많이 돌렸는데 옷감이 상하지 않은 듯 합니다 대만족이에요 주변에 친구랑 원쁠원으로 또 구매하고 싶네요 다른색상도     아쉬운 점 이 따로 없어요 완벽해요 라지는 너무 머슬핏이라 엑라 했는데 넉넉하게 입기 좋습니다    이상입니다 저의 후기가 도움 되었으면 좋겠습니다 감사합니다,안녕하세요 후기를 남기기에 앞서 저는 키가 cm 몸무게 kg인 대 남성입니다 이 니트는 정말 최고입니다 솔직 후 기 적겠습니다 작년 여름 네이비 샀다가 이번에 또 구매한 거예요 좋았던 점 만 원대 니트라고 생각이 들지 않을 정도의 고퀄리티입니다 너무 잘 입어지고 핏도 참 좋아요 원단이 너무 좋은 것 같아 작년에 산 것도 세탁 건조기 많이 돌렸는데 옷감이 상하지 않은 듯합니다 대만족이에요 주변에 친구랑 원쁠원으로 또 구매하고 싶네요 다른 색상도 아쉬운 점 이 따로 없어요 완벽해요 라지는 너무 머슬 핏이라 에라 했는데 넉넉하게 입기 좋습니다 이상입니다 저의 후기가 도움 되었으면 좋겠습니다 감사합니다,"원대, 상하, 앞서, 따로, 솔직, 도움, 몸무게, 남다, 후기, 작년"
딱 감기는게 제 체형에 딱이네요 반팔니트 첫 시도인데 대만족,딱 감기는 게 제 체형에 딱이네요 반팔 니트 첫 시도인데 대만족,"시도, 감기, 체형, 만족, 딱이다, 니트"
깔끔한니트고 가격대비 재질좋은거같아요 추천합니다 ,깔끔한 니트고 가격 대비 재질 좋은 거 같아요 추천합니다,"대비, 깔끔하다, 추천, 재질, 가격, 니트"
상품 너무너무 만족 스럽습니다 안감도 부드럽고 조아용,상품 너무너무 만족스럽습니다 안감도 부드럽고 좋아요,"안감, 상품, 만족스럽다, 부드럽다"
